"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","ScientificName","taxonomicStatus","taxonRank","type","authorship","source"
"441531",0,"Malacostraca","Decapoda","Epialtidae","Doclea",NA,"ovis",NA,"Doclea ovis","accepted","Species","accepted","(J.C. Fabricius, 1787)","WoRMS"
"441532",0,"Malacostraca","Decapoda","Epialtidae","Doclea",NA,"rissoni",NA,"Doclea rissoni","accepted","Species","accepted","Leach, 1815","WoRMS"
"388651",0,"Malacostraca","Decapoda","Epialtidae","Doclea",NA,"unidentata",NA,"Doclea unidentata","accepted","Species","accepted","H.-L. Chen & P.K.L. Ng, 2004","WoRMS"
"441432",0,"Malacostraca","Decapoda","Epialtidae","Epialtoides",NA,"hiltoni",NA,"Epialtoides hiltoni","accepted","Species","accepted","(Rathbun, 1923)","WoRMS"
"441433",0,"Malacostraca","Decapoda","Epialtidae","Epialtoides",NA,"kingsleyi",NA,"Epialtoides kingsleyi","accepted","Species","accepted","(Rathbun, 1923)","WoRMS"
"441434",0,"Malacostraca","Decapoda","Epialtidae","Epialtoides",NA,"murphyi",NA,"Epialtoides murphyi","accepted","Species","accepted","(Garth, 1948)","WoRMS"
"441435",0,"Malacostraca","Decapoda","Epialtidae","Epialtoides",NA,"paradigmus",NA,"Epialtoides paradigmus","accepted","Species","accepted","Garth, 1958","WoRMS"
"441436",0,"Malacostraca","Decapoda","Epialtidae","Epialtoides",NA,"rostratus",NA,"Epialtoides rostratus","accepted","Species","accepted","Coelho, 1972","WoRMS"
"1394454",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"amplus",NA,"Epialtus amplus","accepted","Species","accepted","Rathbun, 1933","WoRMS"
"421941",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"bituberculatus",NA,"Epialtus bituberculatus","accepted","Species","accepted","H. Milne Edwards, 1834","WoRMS"
"441437",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"brasiliensis",NA,"Epialtus brasiliensis","accepted","Species","accepted","Dana, 1852","WoRMS"
"421942",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"dilatatus",NA,"Epialtus dilatatus","accepted","Species","accepted","A. Milne-Edwards, 1878 [in A. Milne-Edwards, 1873-1880]","WoRMS"
"441438",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"elongatus",NA,"Epialtus elongatus","accepted","Species","accepted","Rathbun, 1923","WoRMS"
"421944",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"longirostris",NA,"Epialtus longirostris","accepted","Species","accepted","Stimpson, 1860","WoRMS"
"441440",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"minimus",NA,"Epialtus minimus","accepted","Species","accepted","Lockington, 1877","WoRMS"
"441441",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"peruvianus",NA,"Epialtus peruvianus","accepted","Species","accepted","Rathbun, 1923","WoRMS"
"441442",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"portoricensis",NA,"Epialtus portoricensis","accepted","Species","accepted","Rathbun, 1923","WoRMS"
"441443",0,"Malacostraca","Decapoda","Epialtidae","Epialtus",NA,"sulcirostris",NA,"Epialtus sulcirostris","accepted","Species","accepted","Stimpson, 1860","WoRMS"
"441445",0,"Malacostraca","Decapoda","Epialtidae","Eupleurodon",NA,"peruvianus",NA,"Eupleurodon peruvianus","accepted","Species","accepted","Rathbun, 1924","WoRMS"
"441446",0,"Malacostraca","Decapoda","Epialtidae","Eupleurodon",NA,"rathbunae",NA,"Eupleurodon rathbunae","accepted","Species","accepted","Garth, 1939","WoRMS"
"441447",0,"Malacostraca","Decapoda","Epialtidae","Eupleurodon",NA,"trifurcatus",NA,"Eupleurodon trifurcatus","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"441533",0,"Malacostraca","Decapoda","Epialtidae","Garthinia",NA,"disica",NA,"Garthinia disica","accepted","Species","accepted","Richer de Forges & P.K.L. Ng, 2009","WoRMS"
"441534",0,"Malacostraca","Decapoda","Epialtidae","Giranauria",NA,"gracilirostris",NA,"Giranauria gracilirostris","accepted","Species","accepted","(Miers, 1879)","WoRMS"
"441535",0,"Malacostraca","Decapoda","Epialtidae","Giranauria",NA,"tinaktensis",NA,"Giranauria tinaktensis","accepted","Species","accepted","(Rathbun, 1916)","WoRMS"
"441536",0,"Malacostraca","Decapoda","Epialtidae","Giranauria",NA,"verrucosipes",NA,"Giranauria verrucosipes","accepted","Species","accepted","(Adams & White, 1848)","WoRMS"
"441538",0,"Malacostraca","Decapoda","Epialtidae","Goniopugettia",NA,"tanakae",NA,"Goniopugettia tanakae","accepted","Species","accepted","T. Sakai, 1986","WoRMS"
"441448",0,"Malacostraca","Decapoda","Epialtidae","Goniothorax",NA,"ruber",NA,"Goniothorax ruber","accepted","Species","accepted","A. Milne-Edwards, 1879","WoRMS"
"441449",0,"Malacostraca","Decapoda","Epialtidae","Griffinia",NA,"gilloloensis",NA,"Griffinia gilloloensis","accepted","Species","accepted","(Rathbun, 1916)","WoRMS"
"441450",0,"Malacostraca","Decapoda","Epialtidae","Griffinia",NA,"lappacea",NA,"Griffinia lappacea","accepted","Species","accepted","(Rathbun, 1918)","WoRMS"
"441451",0,"Malacostraca","Decapoda","Epialtidae","Griffinia",NA,"polita",NA,"Griffinia polita","accepted","Species","accepted","(Griffin & Tranter, 1986)","WoRMS"
"878103",0,"Malacostraca","Decapoda","Epialtidae","Griffinia",NA,"takedai",NA,"Griffinia takedai","accepted","Species","accepted","Richer de Forges & P.K.L. Ng, 2012","WoRMS"
"441539",0,"Malacostraca","Decapoda","Epialtidae","Guinotinia",NA,"cordis",NA,"Guinotinia cordis","accepted","Species","accepted","Richer de Forges & P.K.L. Ng, 2009","WoRMS"
"441540",0,"Malacostraca","Decapoda","Epialtidae","Guinotinia",NA,"lehouarnoi",NA,"Guinotinia lehouarnoi","accepted","Species","accepted","Richer de Forges & P.K.L. Ng, 2009","WoRMS"
"441541",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"camptacantha",NA,"Herbstia camptacantha","accepted","Species","accepted","(Stimpson, 1871)","WoRMS"
"107320",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"condyliata",NA,"Herbstia condyliata","accepted","Species","accepted","(J.C. Fabricius, 1787)","WoRMS"
"441542",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"crassipes",NA,"Herbstia crassipes","accepted","Species","accepted","(A. Milne-Edwards, 1873)","WoRMS"
"441543",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"depressa",NA,"Herbstia depressa","accepted","Species","accepted","Stimpson, 1860","WoRMS"
"441544",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"edwardsii",NA,"Herbstia edwardsii","accepted","Species","accepted","Bell, 1836","WoRMS"
"241081",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"nitida",NA,"Herbstia nitida","accepted","Species","accepted","R.B. Manning & Holthuis, 1981","WoRMS"
"441545",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"parvifrons",NA,"Herbstia parvifrons","accepted","Species","accepted","Randall, 1840","WoRMS"
"441546",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"pubescens",NA,"Herbstia pubescens","accepted","Species","accepted","Stimpson, 1871","WoRMS"
"441547",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"pyriformis",NA,"Herbstia pyriformis","accepted","Species","accepted","(Bell, 1836)","WoRMS"
"107321",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"rubra",NA,"Herbstia rubra","accepted","Species","accepted","A. Milne-Edwards, 1869","WoRMS"
"441548",0,"Malacostraca","Decapoda","Epialtidae","Herbstia",NA,"tumida",NA,"Herbstia tumida","accepted","Species","accepted","(Stimpson, 1871)","WoRMS"
"422006",0,"Malacostraca","Decapoda","Epialtidae","Holoplites",NA,"armata",NA,"Holoplites armata","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"441550",0,"Malacostraca","Decapoda","Epialtidae","Hoplophrys",NA,"oatesii",NA,"Hoplophrys oatesii","accepted","Species","accepted","Henderson, 1893","WoRMS"
"441452",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"australis",NA,"Huenia australis","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441453",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"bifurcata",NA,"Huenia bifurcata","accepted","Species","accepted","Streets, 1870","WoRMS"
"441454",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"brevifrons",NA,"Huenia brevifrons","accepted","Species","accepted","Ward, 1941","WoRMS"
"441455",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"grandidierii",NA,"Huenia grandidierii","accepted","Species","accepted","A. Milne-Edwards, 1865","WoRMS"
"441456",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"halei",NA,"Huenia halei","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441457",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"heraldica",NA,"Huenia heraldica","accepted","Species","accepted","(De Haan, 1837 [in De Haan, 1833-1850])","WoRMS"
"441458",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"keelingensis",NA,"Huenia keelingensis","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"557757",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"nagaii",NA,"Huenia nagaii","accepted","Species","accepted","Takeda & Marumura, 2010","WoRMS"
"441459",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"pacifica",NA,"Huenia pacifica","accepted","Species","accepted","Miers, 1879","WoRMS"
"557758",0,"Malacostraca","Decapoda","Epialtidae","Huenia",NA,"toyoshioae",NA,"Huenia toyoshioae","accepted","Species","accepted","Takeda & Marumura, 2010","WoRMS"
"441551",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"ambonensis",NA,"Hyastenus ambonensis","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441552",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"aries",NA,"Hyastenus aries","accepted","Species","accepted","(Latreille, 1825)","WoRMS"
"441553",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"auctus",NA,"Hyastenus auctus","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"878112",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"baru",NA,"Hyastenus baru","accepted","Species","accepted","Windsor & Ahyong, 2013","WoRMS"
"441554",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"biformis",NA,"Hyastenus biformis","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"441555",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"bispinosus",NA,"Hyastenus bispinosus","accepted","Species","accepted","Buitendijk, 1939","WoRMS"
"210267",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"borradailei",NA,"Hyastenus borradailei","accepted","Species","accepted","(Rathbun, 1907)","WoRMS"
"441557",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"brevicornis",NA,"Hyastenus brevicornis","accepted","Species","accepted","Ortmann, 1894","WoRMS"
"441558",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"brockii",NA,"Hyastenus brockii","accepted","Species","accepted","de Man, 1887 [in de Man, 1887-1888]","WoRMS"
"441559",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"campbelli",NA,"Hyastenus campbelli","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441560",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"consobrinus",NA,"Hyastenus consobrinus","accepted","Species","accepted","A. Milne-Edwards, 1895","WoRMS"
"1366035",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"convexus",NA,"Hyastenus convexus","accepted","Species","accepted","Miers, 1884","WoRMS"
"441561",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"cornigerus",NA,"Hyastenus cornigerus","accepted","Species","accepted","T. Sakai, 1938","WoRMS"
"441562",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"cracentis",NA,"Hyastenus cracentis","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"210264",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"diacanthus",NA,"Hyastenus diacanthus","accepted","Species","accepted","(De Haan, 1839 [in De Haan, 1833-1850])","WoRMS"
"1469110",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"ducator",NA,"Hyastenus ducator","accepted","Species","accepted","B.Y. Lee & P.K.L. Ng, 2020","WoRMS"
"441563",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"elatus",NA,"Hyastenus elatus","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"210265",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"elongatus",NA,"Hyastenus elongatus","accepted","Species","accepted","Ortmann, 1893","WoRMS"
"441564",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"espinosus",NA,"Hyastenus espinosus","accepted","Species","accepted","(Borradaile, 1903)","WoRMS"
"441565",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"fraterculus",NA,"Hyastenus fraterculus","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"441566",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"gracilimanus",NA,"Hyastenus gracilimanus","accepted","Species","accepted","S.L. Yang & Dai, 1994","WoRMS"
"210266",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"hendersoni",NA,"Hyastenus hendersoni","accepted","Species","accepted","(Laurie, 1906)","WoRMS"
"107324",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"hilgendorfi",NA,"Hyastenus hilgendorfi","accepted","Species","accepted","de Man, 1887 [in de Man, 1887-1888]","WoRMS"
"210263",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"inermis",NA,"Hyastenus inermis","accepted","Species","accepted","(Rathbun, 1911)","WoRMS"
"441568",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"kyusyuensis",NA,"Hyastenus kyusyuensis","accepted","Species","accepted","(Yokoya, 1933)","WoRMS"
"441569",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"mindoro",NA,"Hyastenus mindoro","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441570",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"minutus",NA,"Hyastenus minutus","accepted","Species","accepted","Buitendijk, 1939","WoRMS"
"441571",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"planasius",NA,"Hyastenus planasius","accepted","Species","accepted","(Adams & White, 1848)","WoRMS"
"441572",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"pleione",NA,"Hyastenus pleione","accepted","Species","accepted","(Herbst, 1803 [in Herbst, 1799-1804])","WoRMS"
"441573",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"scrobiculatus",NA,"Hyastenus scrobiculatus","accepted","Species","accepted","Rathbun, 1916","WoRMS"
"441574",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"sebae",NA,"Hyastenus sebae","accepted","Species","accepted","White, 1847","WoRMS"
"441575",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"sinope",NA,"Hyastenus sinope","accepted","Species","accepted","(Adams & White, 1848)","WoRMS"
"210261",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"spinosus",NA,"Hyastenus spinosus","accepted","Species","accepted","A. Milne-Edwards, 1872","WoRMS"
"441576",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"subinermis",NA,"Hyastenus subinermis","accepted","Species","accepted","Zehntner, 1894","WoRMS"
"1391342",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"tabolongi",NA,"Hyastenus tabolongi","accepted","Species","accepted","B.Y. Lee & P.K.L. Ng, 2019","WoRMS"
"441577",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"ternatensis",NA,"Hyastenus ternatensis","accepted","Species","accepted","Buitendijk, 1939","WoRMS"
"441579",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"uncifer",NA,"Hyastenus uncifer","accepted","Species","accepted","Calman, 1909","WoRMS"
"441580",0,"Malacostraca","Decapoda","Epialtidae","Hyastenus",NA,"whitei",NA,"Hyastenus whitei","accepted","Species","accepted","Griffin, 1976","WoRMS"
"441581",0,"Malacostraca","Decapoda","Epialtidae","Lahaina",NA,"agassizi",NA,"Lahaina agassizi","accepted","Species","accepted","(Rathbun, 1902)","WoRMS"
"441582",0,"Malacostraca","Decapoda","Epialtidae","Lahaina",NA,"incerta",NA,"Lahaina incerta","accepted","Species","accepted","(Balss, 1938)","WoRMS"
"441583",0,"Malacostraca","Decapoda","Epialtidae","Lahaina",NA,"mauritiana",NA,"Lahaina mauritiana","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"441584",0,"Malacostraca","Decapoda","Epialtidae","Lahaina",NA,"ovata",NA,"Lahaina ovata","accepted","Species","accepted","Dana, 1851","WoRMS"
"441585",0,"Malacostraca","Decapoda","Epialtidae","Lahaina",NA,"tenuirostris",NA,"Lahaina tenuirostris","accepted","Species","accepted","(Miers, 1884)","WoRMS"
"441586",0,"Malacostraca","Decapoda","Epialtidae","Laubierinia",NA,"carinata",NA,"Laubierinia carinata","accepted","Species","accepted","(Griffin & Tranter, 1986)","WoRMS"
"1484758",0,"Malacostraca","Decapoda","Epialtidae","Laubierinia",NA,"globulifera",NA,"Laubierinia globulifera","accepted","Species","accepted","(Wood-Mason in Wood-Mason & Alcock, 1891)","WoRMS"
"441587",0,"Malacostraca","Decapoda","Epialtidae","Laubierinia",NA,"nodosa",NA,"Laubierinia nodosa","accepted","Species","accepted","(Rathbun, 1916)","WoRMS"
"441588",0,"Malacostraca","Decapoda","Epialtidae","Lepidonaxia",NA,"defilippi",NA,"Lepidonaxia defilippi","accepted","Species","accepted","Targioni Tozzetti, 1877","WoRMS"
"441589",0,"Malacostraca","Decapoda","Epialtidae","Lepteces",NA,"ornatus",NA,"Lepteces ornatus","accepted","Species","accepted","Rathbun, 1893","WoRMS"
"441590",0,"Malacostraca","Decapoda","Epialtidae","Leptomaia",NA,"tuberculata",NA,"Leptomaia tuberculata","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"442095",0,"Malacostraca","Decapoda","Epialtidae","Leptopisa",NA,"australis",NA,"Leptopisa australis","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"442096",0,"Malacostraca","Decapoda","Epialtidae","Leptopisa",NA,"nipponensis",NA,"Leptopisa nipponensis","accepted","Species","accepted","T. Sakai, 1938","WoRMS"
"421973",0,"Malacostraca","Decapoda","Epialtidae","Leptopisa",NA,"setirostris",NA,"Leptopisa setirostris","accepted","Species","accepted","(Stimpson, 1871)","WoRMS"
"441460",0,"Malacostraca","Decapoda","Epialtidae","Leucippa",NA,"pentagona",NA,"Leucippa pentagona","accepted","Species","accepted","H. Milne Edwards, 1834","WoRMS"
"441591",0,"Malacostraca","Decapoda","Epialtidae","Libidoclaea",NA,"granaria",NA,"Libidoclaea granaria","accepted","Species","accepted","H. Milne Edwards & Lucas, 1842 [in H. Milne Edwards & Lucas, 1842-1844]","WoRMS"
"441592",0,"Malacostraca","Decapoda","Epialtidae","Libidoclaea",NA,"smithii",NA,"Libidoclaea smithii","accepted","Species","accepted","(Miers in Tizard, Moseley, Buchanan & Murray, 1885)","WoRMS"
"441594",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"cavirostris",NA,"Libinia cavirostris","accepted","Species","accepted","Chace, 1942","WoRMS"
"107335",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"dubia",NA,"Libinia dubia","accepted","Species","accepted","H. Milne Edwards, 1834","WoRMS"
"158426",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"emarginata",NA,"Libinia emarginata","accepted","Species","accepted","Leach, 1815","WoRMS"
"422007",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"erinacea",NA,"Libinia erinacea","accepted","Species","accepted","(A. Milne-Edwards, 1878)","WoRMS"
"441595",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"ferreirae",NA,"Libinia ferreirae","accepted","Species","accepted","de Brito Capello, 1871","WoRMS"
"441596",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"mexicana",NA,"Libinia mexicana","accepted","Species","accepted","Rathbun, 1892","WoRMS"
"441597",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"peruana",NA,"Libinia peruana","accepted","Species","accepted","Garth & Méndez, 1983","WoRMS"
"422008",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"rhomboidea",NA,"Libinia rhomboidea","accepted","Species","accepted","Streets, 1870","WoRMS"
"441599",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"setosa",NA,"Libinia setosa","accepted","Species","accepted","Lockington, 1877","WoRMS"
"441600",0,"Malacostraca","Decapoda","Epialtidae","Libinia",NA,"spinosa",NA,"Libinia spinosa","accepted","Species","accepted","Guérin, 1832","WoRMS"
"107336",0,"Malacostraca","Decapoda","Epialtidae","Lissa",NA,"chiragra",NA,"Lissa chiragra","accepted","Species","accepted","(J.C. Fabricius, 1775)","WoRMS"
"441461",0,"Malacostraca","Decapoda","Epialtidae","Lophorochinia",NA,"parabranchia",NA,"Lophorochinia parabranchia","accepted","Species","accepted","Garth, 1969","WoRMS"
"441601",0,"Malacostraca","Decapoda","Epialtidae","Loxorhynchus",NA,"crispatus",NA,"Loxorhynchus crispatus","accepted","Species","accepted","Stimpson, 1857","WoRMS"
"441602",0,"Malacostraca","Decapoda","Epialtidae","Loxorhynchus",NA,"grandis",NA,"Loxorhynchus grandis","accepted","Species","accepted","Stimpson, 1857","WoRMS"
"395792",0,"Malacostraca","Decapoda","Epialtidae","Loxorhynchus",NA,"guinotae",NA,"Loxorhynchus guinotae","accepted","Species","accepted","Hendrickx & Cervantes, 2003","WoRMS"
"441603",0,"Malacostraca","Decapoda","Epialtidae","Lyramaia",NA,"elegans",NA,"Lyramaia elegans","accepted","Species","accepted","(Haswell, 1881)","WoRMS"
"421974",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"camptocerum",NA,"Macrocoeloma camptocerum","accepted","Species","accepted","(Stimpson, 1871)","WoRMS"
"421975",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"concavum",NA,"Macrocoeloma concavum","accepted","Species","accepted","Miers, 1886","WoRMS"
"421976",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"diplacanthum",NA,"Macrocoeloma diplacanthum","accepted","Species","accepted","(Stimpson, 1860)","WoRMS"
"421977",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"eutheca",NA,"Macrocoeloma eutheca","accepted","Species","accepted","(Stimpson, 1871)","WoRMS"
"421979",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"intermedium",NA,"Macrocoeloma intermedium","accepted","Species","accepted","Rathbun, 1901","WoRMS"
"421978",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"laevigatum",NA,"Macrocoeloma laevigatum","accepted","Species","accepted","(Stimpson, 1860)","WoRMS"
"442098",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"maccullochae",NA,"Macrocoeloma maccullochae","accepted","Species","accepted","Garth, 1940","WoRMS"
"442099",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"nodipes",NA,"Macrocoeloma nodipes","accepted","Species","accepted","(Desbonne in Desbonne & Schramm, 1867)","WoRMS"
"442100",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"subparellelum",NA,"Macrocoeloma subparellelum","accepted","Species","accepted","(Stimpson, 1860)","WoRMS"
"442101",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"trigona",NA,"Macrocoeloma trigona","accepted","Species","accepted","(Dana, 1852)","WoRMS"
"421982",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"trispinosum",NA,"Macrocoeloma trispinosum","accepted","Species","accepted","(Latreille, 1825)","WoRMS"
"442102",0,"Malacostraca","Decapoda","Epialtidae","Macrocoeloma",NA,"villosum",NA,"Macrocoeloma villosum","accepted","Species","accepted","(Bell, 1836)","WoRMS"
"878104",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"abumusa",NA,"Menaethiops abumusa","accepted","Species","accepted","Naderloo, 2015","WoRMS"
"441462",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"acutifrons",NA,"Menaethiops acutifrons","accepted","Species","accepted","(A. Milne-Edwards, 1868)","WoRMS"
"441463",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"bicornis",NA,"Menaethiops bicornis","accepted","Species","accepted","Alcock, 1895","WoRMS"
"441464",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"brevicornis",NA,"Menaethiops brevicornis","accepted","Species","accepted","(A. Milne-Edwards, 1868)","WoRMS"
"208902",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"contiguicornis",NA,"Menaethiops contiguicornis","accepted","Species","accepted","(Klunzinger, 1906)","WoRMS"
"208904",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"delagoae",NA,"Menaethiops delagoae","accepted","Species","accepted","Barnard, 1955","WoRMS"
"441465",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"dubius",NA,"Menaethiops dubius","accepted","Species","accepted","Balss, 1929","WoRMS"
"208905",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"fascicularis",NA,"Menaethiops fascicularis","accepted","Species","accepted","(Krauss, 1843)","WoRMS"
"441466",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"gadaniensis",NA,"Menaethiops gadaniensis","accepted","Species","accepted","Q.B. Kazmi & Tirmizi, 1999","WoRMS"
"441467",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"moebii",NA,"Menaethiops moebii","accepted","Species","accepted","Türkay, 1981","WoRMS"
"208900",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"natalensis",NA,"Menaethiops natalensis","accepted","Species","accepted","Barnard, 1955","WoRMS"
"441468",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"ninii",NA,"Menaethiops ninii","accepted","Species","accepted","Guinot, 1964","WoRMS"
"441469",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"nodulosus",NA,"Menaethiops nodulosus","accepted","Species","accepted","(Nobili, 1905)","WoRMS"
"441470",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"okai",NA,"Menaethiops okai","accepted","Species","accepted","T. Sakai, 1935","WoRMS"
"441471",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"portoricensis",NA,"Menaethiops portoricensis","accepted","Species","accepted","Rathbun, 1924","WoRMS"
"441472",0,"Malacostraca","Decapoda","Epialtidae","Menaethiops",NA,"xiphias",NA,"Menaethiops xiphias","accepted","Species","accepted","Griffin & Tranter, 1986","WoRMS"
"208908",0,"Malacostraca","Decapoda","Epialtidae","Menaethius",NA,"monoceros",NA,"Menaethius monoceros","accepted","Species","accepted","(Latreille, 1825)","WoRMS"
