;AphiaID;accid;class;order;family;genus;subgenus;species;subspecies;ScientificName;taxonomicStatus;taxonRank;type;authorship;source;valid_AphiaID
333;452717;NA;Malacostraca;Decapoda;Cyclodorippidae;Cymonomops;NA;glaucommus;NA;Cymonomops glaucommus;unaccepted;Species;synonym;Alcock, 1894;WORMS;439991
334;452718;NA;Malacostraca;Decapoda;Cyclodorippidae;Cymonomops;NA;similis;NA;Cymonomops similis;unaccepted;Species;synonym;Grant, 1905;WORMS;439994
335;452683;NA;Malacostraca;Decapoda;Cyclodorippidae;Cyclodorippe;;truncatus;NA;Cyclodorippe truncatus;unaccepted;Species;synonym;Ihle, 1916;WORMS;439995
336;459171;NA;Malacostraca;Decapoda;Cyclodorippidae;Cyclodorippe;NA;uncifera;NA;Cyclodorippe uncifera;unaccepted;Species;synonym;Ortmann, 1892;WORMS;209485
337;459172;NA;Malacostraca;Decapoda;Cyclodorippidae;Cyclodorippe;NA;uncifera;f. melanomma;Cyclodorippe uncifera f. melanomma;unaccepted;Forma;synonym;Doflein, 1904;WORMS;209485
338;452750;NA;Malacostraca;Decapoda;Cymonomidae;Cymopolus;NA;Agassirii;NA;Cymopolus Agassirii;unaccepted;Species;synonym;A. Milne-Edwards & Bouvier, 1899;WORMS;421910
339;421912;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;cubensis;NA;Cymonomus cubensis;unaccepted;Species;synonym;Chace, 1940;WORMS;440005
340;452720;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;guinotae;NA;Cymonomus guinotae;unaccepted;Species;synonym;Tavares, 1991;WORMS;440008
341;1418601;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;granulatus;curvirostris;Cymonomus granulatus curvirostris;unaccepted;Subspecies;synonym;T. Sakai, 1965;WORMS;440014
342;440006;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomoides;NA;delli;NA;Cymonomoides delli;superseded combination;Species;synonym;(Griffin & Brown, 1975);WORMS;452719
343;452988;NA;Malacostraca;Decapoda;Ethusidae;Ethusa;NA;granulatus;NA;Ethusa granulatus;unaccepted;Species;synonym;Norman in Wyville Thomson, 1873;WORMS;107444
344;452992;NA;Malacostraca;Decapoda;Ethusidae;Ethusa;NA;typicus;NA;Ethusa typicus;unaccepted;Species;synonym;Norman in C. W. Thomson, 1873;WORMS;107444
345;1375341;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;granulatus;indicus;Cymonomus granulatus indicus;unaccepted;Subspecies;synonym;Ihle, 1916;WORMS;440017
346;1443911;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;granulatus;japonicus;Cymonomus granulatus japonicus;unaccepted;Subspecies;synonym;Balss, 1922;WORMS;440018
347;440024;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;sagamiensis;NA;Cymonomus sagamiensis;unaccepted;Species;synonym;T. Sakai, 1983;WORMS;440026
348;440009;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomoides;NA;valdiviae;NA;Cymonomoides valdiviae;superseded combination;Species;synonym;(Lankester, 1903);WORMS;452721
349;223937;NA;Malacostraca;Decapoda;Cymonomidae;Cymonomus;NA;quadratus;valdiviae;Cymonomus quadratus valdiviae;superseded combination;Subspecies;synonym;Lankester, 1903;WORMS;452721
350;452753;NA;Malacostraca;Decapoda;Dacryopilumnidae;Dacryopilumnus;NA;yamanarii;NA;Dacryopilumnus yamanarii;unaccepted;Species;synonym;T. Sakai, 1936;WORMS;211059
351;454156;NA;Malacostraca;Decapoda;Dacryopilumnidae;Nullicrinis;NA;amplifrons;NA;Nullicrinis amplifrons;junior subjective synonym;Species;synonym;Edmondson, 1935;WORMS;211058
352;452320;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;perlata;NA;Cancer perlata;unaccepted;Species;synonym;Herbst, 1790;WORMS;107426
353;452427;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;variolosus;NA;Cancer variolosus;unaccepted;Species;synonym;Fabricius, 1798;WORMS;107426
354;452001;NA;Malacostraca;Decapoda;Dairoididae;Asterolambrus;NA;kusei;NA;Asterolambrus kusei;unaccepted;Species;synonym;T. Sakai, 1938;WORMS;440482
355;453516;NA;Malacostraca;Decapoda;Domeciidae;Jonesius;NA;minuta;NA;Jonesius minuta;unaccepted;Species;synonym;Sankarankutty, 1962;WORMS;881701
356;209149;NA;Malacostraca;Decapoda;Domeciidae;Jonesius;NA;triunguiculatus;NA;Jonesius triunguiculatus;superseded combination;Species;synonym;(Borradaile, 1902);WORMS;881701
357;453897;NA;Malacostraca;Decapoda;Domeciidae;Maldivia;NA;galapagensis;NA;Maldivia galapagensis;unaccepted;Species;synonym;Garth, 1939;WORMS;881701
358;453898;NA;Malacostraca;Decapoda;Domeciidae;Maldivia;NA;gardineri;NA;Maldivia gardineri;unaccepted;Species;synonym;Rathbun, 1911;WORMS;881701
359;211053;NA;Malacostraca;Decapoda;Domeciidae;Maldivia;NA;triunguiculata;NA;Maldivia triunguiculata;superseded combination;Species;synonym;(Borradaile, 1902);WORMS;881701
360;455309;NA;Malacostraca;Decapoda;Pseudoziidae;Pseudozius;NA;triunguiculatus;NA;Pseudozius triunguiculatus;unaccepted;Species;synonym;Borradaile, 1902;WORMS;881701
361;1507479;NA;Malacostraca;Decapoda;Domeciidae;Domecia;NA;acanthophora;acanthophora;Domecia acanthophora acanthophora;unaccepted;Subspecies;synonym;(Desbonne in Desbonne & Schramm, 1867);WORMS;107424
362;453025;NA;Malacostraca;Decapoda;Domeciidae;Eupilumnus;NA;websteri;NA;Eupilumnus websteri;unaccepted;Species;synonym;Kingsley, 1880;WORMS;107424
363;454093;NA;Malacostraca;Decapoda;Domeciidae;Neleus;NA;acanthophorus;NA;Neleus acanthophorus;unaccepted;Species;synonym;Desbonne in Desbonne & Schramm, 1867;WORMS;107424
364;454632;NA;Malacostraca;Decapoda;Pilumnidae;Pilumnus;NA;melanacanthus;NA;Pilumnus melanacanthus;unaccepted;Species;synonym;Kingsley, 1879;WORMS;107424
365;1484177;NA;Malacostraca;Decapoda;Domeciidae;Domecia;NA;acanthophora;africana;Domecia acanthophora africana;unaccepted;Subspecies;synonym;Holthuis, Edwards & Lubbock, 1980;WORMS;443851
366;108079;NA;Malacostraca;Decapoda;Domeciidae;Domecia;NA;acanthophora;f. africana;Domecia acanthophora f. africana;unavailable name;Forma;synonym;Guinot, 1964;WORMS;443851
367;452408;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;tridentatus;NA;Cancer tridentatus;unaccepted;Species;synonym;Forskål, 1775;WORMS;209146
368;211052;NA;Malacostraca;Decapoda;Domeciidae;Maldivia;NA;palmyrensis;NA;Maldivia palmyrensis;unaccepted;Species;synonym;Rathbun in Edmondson, 1923;WORMS;209148
369;452211;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;frascone;NA;Cancer frascone;unaccepted;Species;synonym;Herbst, 1785 [in Herbst, 1782-1790];WORMS;209490
370;452300;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;nodulosus;NA;Cancer nodulosus;unaccepted;Species;synonym;Olivier, 1791;WORMS;209490
371;452353;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;quadridens;NA;Cancer quadridens;unaccepted;Species;synonym;Fabricius, 1793;WORMS;225679
372;452818;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;atropos;NA;Dorippe atropos;unaccepted;Species;synonym;Lamarck, 1818;WORMS;225679
373;452829;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;Nodosa;NA;Dorippe Nodosa;unaccepted;Species;synonym;Desmarest, 1817;WORMS;225679
374;452831;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;rissoana;NA;Dorippe rissoana;unaccepted;Species;synonym;Desmarest, 1817;WORMS;225679
375;1441813;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;;sinica;NA;Dorippe sinica;unaccepted;Species;synonym;HL Chen, 1980;WORMS;440417
376;1441814;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;;tenuipes;NA;Dorippe tenuipes;unaccepted;Species;synonym;HL Chen, 1980;WORMS;440418
377;452828;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;miersi;NA;Dorippe miersi;unaccepted;Species;synonym;Serène, 1982;WORMS;440418
378;452198;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;facchino;NA;Cancer facchino;unaccepted;Species;synonym;Herbst, 1785 [in Herbst, 1782-1790];WORMS;440420
379;452816;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;astuta;NA;Dorippe astuta;unaccepted;Species;synonym;Fabricius, 1798;WORMS;440420
380;452817;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;astuta;NA;Dorippe astuta;unaccepted;Species;synonym;Weber, 1795;WORMS;440420
381;209488;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;facchino;NA;Dorippe facchino;superseded combination;Species;synonym;(Herbst, 1758 [in Herbst, 1782-1790]);WORMS;440420
382;456203;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;facchino;var. Alcocki;Dorippe facchino var. Alcocki;unaccepted;Variety;synonym;Nobili, 1903;WORMS;440420
383;452834;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;sima;NA;Dorippe sima;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;440420
384;454147;NA;Malacostraca;Decapoda;Dorippidae;Nobilum;NA;arachnoides;NA;Nobilum arachnoides;unaccepted;Species;synonym;R.B. Manning & Holthuis, 1986;WORMS;440422
385;452826;NA;Malacostraca;Decapoda;Dorippidae;Doripe;NA;japonica;NA;Doripe japonica;unaccepted;Species;synonym;von Siebold, 1824;WORMS;440423
386;1474854;NA;Malacostraca;Decapoda;Dorippidae;Heikea;NA;japonica;NA;Heikea japonica;superseded combination;Species;synonym;(von Siebold, 1824);WORMS;440423
387;459210;NA;Malacostraca;Decapoda;Dorippidae;Neodorippe;;japonicum;NA;Neodorippe japonicum;superseded combination;Species;synonym;(von Siebold, 1824);WORMS;440423
388;459211;NA;Malacostraca;Decapoda;Dorippidae;Neodorippe;;japonicum;var. taiwanensis;Neodorippe japonicum var. taiwanensis;unaccepted;Variety;synonym;Serène & Romimohtarto, 1969;WORMS;440423
389;452251;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;lanatus;NA;Cancer lanatus;unaccepted;Species;synonym;Linnaeus, 1767;WORMS;107288
390;452814;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;affinis;NA;Dorippe affinis;unaccepted;Species;synonym;Desmarest, 1823;WORMS;107288
391;209487;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;lanata;NA;Dorippe lanata;superseded combination;Species;synonym;(Linnaeus, 1767);WORMS;107288
392;452820;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;callida;NA;Dorippe callida;unaccepted;Species;synonym;Fabricius, 1798;WORMS;440424
393;452821;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;callida;NA;Dorippe callida;unaccepted;Species;synonym;Weber, 1795;WORMS;440424
394;452825;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;histrio;NA;Dorippe histrio;unaccepted;Species;synonym;Nobili, 1903;WORMS;440425
395;452819;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;australiensis;NA;Dorippe australiensis;unaccepted;Species;synonym;Miers, 1884;WORMS;440426
396;452824;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;granulata;NA;Dorippe granulata;unaccepted;Species;synonym;De Haan, 1841 [in De Haan, 1833-1850];WORMS;440428
397;452830;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;polita;NA;Dorippe polita;unaccepted;Species;synonym;Alcock & Anderson, 1894;WORMS;440429
398;452815;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;armata;NA;Dorippe armata;unaccepted;Species;synonym;Miers, 1881;WORMS;241041
399;452832;NA;Malacostraca;Decapoda;Dorippidae;Dorippe;NA;senegalensis;NA;Dorippe senegalensis;unaccepted;Species;synonym;Fréminville in Monod, 1933;WORMS;241041
400;882064;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;clepsydra;NA;Dotilla clepsydra;junior subjective synonym;Species;synonym;Stebbing, 1917;WORMS;207599
401;452838;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;clepsydrodactyla;NA;Dotilla clepsydrodactyla;unaccepted;Species;synonym;Alcock, 1900;WORMS;444871
402;452841;NA;Malacostraca;Decapoda;Dotillidae;Doto;NA;myctiroides;NA;Doto myctiroides;superseded combination;Species;synonym;H. Milne Edwards, 1852;WORMS;444873
403;452395;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;sulcatus;NA;Cancer sulcatus;superseded combination;Species;synonym;Forskål, 1775;WORMS;207600
404;452836;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;affinis;NA;Dotilla affinis;junior subjective synonym;Species;synonym;Alcock, 1900;WORMS;207600
405;452837;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;brevitarsis;NA;Dotilla brevitarsis;superseded combination;Species;synonym;de Man, 1888 [in de Man, 1887-1888];WORMS;444877
406;452839;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;profuga;NA;Dotilla profuga;superseded combination;Species;synonym;Nobili, 1903;WORMS;444878
407;455889;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;deschampsi;NA;Tympanomerus deschampsi;unaccepted;Species;synonym;Rathbun, 1913;WORMS;444882
408;455890;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;frater;NA;Tympanomerus frater;superseded combination;Species;synonym;Kemp, 1919;WORMS;444884
409;455891;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;gangeticus;NA;Tympanomerus gangeticus;superseded combination;Species;synonym;Kemp, 1919;WORMS;444885
410;455892;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;integer;NA;Tympanomerus integer;superseded combination;Species;synonym;Tesch, 1918;WORMS;444886
411;452606;NA;Malacostraca;Decapoda;Camptandriidae;Cleistostoma;NA;lingulatum;NA;Cleistostoma lingulatum;superseded combination;Species;synonym;Rathbun, 1909;WORMS;444887
412;452783;NA;Malacostraca;Decapoda;Dotillidae;Dioxippe;NA;orientalis;NA;Dioxippe orientalis;superseded combination;Species;synonym;de Man, 1888 [in de Man, 1887-1888];WORMS;444891
413;455893;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;philippinensis;NA;Tympanomerus philippinensis;superseded combination;Species;synonym;Rathbun, 1914;WORMS;444892
414;454176;NA;Malacostraca;Decapoda;Ocypodidae;Ocypode;;pusilla;NA;Ocypode pusilla;superseded combination;Species;synonym;De Haan, 1835 [in De Haan, 1833-1850];WORMS;444895
415;1549493;NA;Malacostraca;Decapoda;Dotillidae;Scopimera;NA;pusilla;NA;Scopimera pusilla;superseded combination;Species;synonym;De Haan, 1835 [in De Haan, 1833-1850];WORMS;444895
416;455894;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;stapletoni;NA;Tympanomerus stapletoni;superseded combination;Species;synonym;de Man, 1908;WORMS;444898
417;455895;NA;Malacostraca;Decapoda;Dotillidae;Tympanomerus;NA;stevensi;NA;Tympanomerus stevensi;superseded combination;Species;synonym;Kemp, 1919;WORMS;444899
418;1373577;NA;Malacostraca;Decapoda;Dotillidae;Ilyoplax;NA;tenellus;NA;Ilyoplax tenellus;incorrect grammatical agreement of specific epithet;Species;synonym;Stimpson, 1858;WORMS;444902
419;1390798;NA;Malacostraca;Decapoda;Dotillidae;Ilyoplax;NA;delsmani;yuhana;Ilyoplax delsmani yuhana;superseded combination;Subspecies;synonym;Rathbun, 1931;WORMS;444903
420;882067;NA;Malacostraca;Decapoda;Camptandriidae;Paracleistostoma;NA;dentatum;NA;Paracleistostoma dentatum;superseded combination;Species;synonym;Tesch, 1918;WORMS;882066
421;454181;NA;Malacostraca;Decapoda;Ocypodidae;Ocypode;;globosa;NA;Ocypode globosa;superseded combination;Species;synonym;De Haan, 1835 [in De Haan, 1833-1850];WORMS;444911
422;455412;NA;Malacostraca;Decapoda;Dotillidae;Scopimera;NA;tuberculata;NA;Scopimera tuberculata;junior subjective synonym;Species;synonym;Stimpson, 1858;WORMS;444911
423;882071;NA;Malacostraca;Decapoda;Dotillidae;Sphaerapoeia;NA;collingwoodii;NA;Sphaerapoeia collingwoodii;nomen oblitum;Species;synonym;Collingwood, 1868;WORMS;444914
424;452840;NA;Malacostraca;Decapoda;Dotillidae;Dotilla;NA;sigillorum;NA;Dotilla sigillorum;superseded combination;Species;synonym;Rathbun, 1914;WORMS;444920
425;452078;NA;Malacostraca;Decapoda;Camptandriidae;Camptandrium;NA;anomalum;NA;Camptandrium anomalum;superseded combination;Species;synonym;Shen, 1935;WORMS;444921
426;452782;NA;Malacostraca;Decapoda;Dotillidae;Dioxippe;;ceratophora;NA;Dioxippe ceratophora;superseded combination;Species;synonym;Koelbel, 1897;WORMS;444922
427;209468;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;canaliculata;NA;Cryptodromia canaliculata;junior subjective synonym;Species;synonym;Stimpson, 1858;WORMS;1544948
428;459168;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;canaliculata;var. obtusifrons;Cryptodromia canaliculata var. obtusifrons;junior subjective synonym;Variety;synonym;Ihle, 1913;WORMS;1544948
429;459169;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;canaliculata;var. sibogae;Cryptodromia canaliculata var. sibogae;junior subjective synonym;Variety;synonym;Ihle, 1913;WORMS;1544948
430;209470;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;fallax;NA;Cryptodromia fallax;superseded combination;Species;synonym;(Latreille in Milbert, 1812);WORMS;1544948
431;452650;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;hirsuta;NA;Cryptodromia hirsuta;junior subjective synonym;Species;synonym;Borradaile, 1903;WORMS;1544948
432;451731;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;oktahedros;NA;Cryptodromia oktahedros;junior subjective synonym;Species;synonym;Stebbing, 1923;WORMS;1544948
433;209469;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;tomentosa;NA;Cryptodromia tomentosa;superseded combination;Species;synonym;(Heller, 1861);WORMS;1544948
434;452856;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;fallax;NA;Dromia fallax;superseded combination;Species;synonym;Latreille in Milbert, 1812;WORMS;1544948
435;452873;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;tomentosa;NA;Dromia tomentosa;junior subjective synonym;Species;synonym;Heller, 1861;WORMS;1544948
436;209455;NA;Malacostraca;Decapoda;Dromiidae;Pseudodromia;NA;caphyraeformis;NA;Pseudodromia caphyraeformis;superseded combination;Species;synonym;(Richters, 1880);WORMS;440033
437;209453;NA;Malacostraca;Decapoda;Dromiidae;Pseudodromia;NA;integrifrons;NA;Pseudodromia integrifrons;unaccepted;Species;synonym;Henderson, 1888;WORMS;440033
438;209454;NA;Malacostraca;Decapoda;Dromiidae;Pseudodromia;NA;murrayi;NA;Pseudodromia murrayi;junior subjective synonym;Species;synonym;Gordon, 1950;WORMS;440033
439;452118;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;aegagropila;NA;Cancer aegagropila;superseded combination;Species;synonym;JC Fabricius, 1787;WORMS;440034
440;452851;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;australasiae;NA;Dromia australasiae;unaccepted;Species;synonym;Weber, 1795;WORMS;440034
441;452876;NA;Malacostraca;Decapoda;Dromiidae;Dromidia;NA;australis;NA;Dromidia australis;superseded combination;Species;synonym;Rathbun, 1923;WORMS;440035
442;440047;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;incisa;NA;Cryptodromia incisa;superseded combination;Species;synonym;Henderson, 1888;WORMS;440036
443;452880;NA;Malacostraca;Decapoda;Dromiidae;Dromidia;NA;insignis;NA;Dromidia insignis;superseded combination;Species;synonym;Rathbun, 1923;WORMS;440037
444;452868;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;octodentata;NA;Dromia octodentata;superseded combination;Species;synonym;Haswell, 1882;WORMS;440038
445;453018;NA;Malacostraca;Decapoda;Dromiidae;Eudromia;NA;bituberculata;NA;Eudromia bituberculata;superseded combination;Species;synonym;Stebbing, 1920;WORMS;440040
446;452651;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;hirsutimana;NA;Cryptodromia hirsutimana;superseded combination;Species;synonym;Kensley & Buxton, 1984;WORMS;440039
447;452620;NA;Malacostraca;Decapoda;Dromiidae;Conchoedromia;NA;alcocki;NA;Conchoedromia alcocki;unaccepted;Species;synonym;Chopra, 1934;WORMS;209473
448;452849;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;artificiosus;NA;Dromia artificiosus;unaccepted;Species;synonym;Fabricius, 1798;WORMS;209473
449;557538;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;conchifera;NA;Dromia conchifera;superseded combination;Species;synonym;Haswell, 1882;WORMS;1391964
450;452619;NA;Malacostraca;Decapoda;Dromiidae;Conchoecetes;NA;canaliculatus;NA;Conchoecetes canaliculatus;unaccepted;Species;synonym;S.L. Yang & Dai, 1994;WORMS;209474
451;1364533;NA;Malacostraca;Decapoda;Dromiidae;Conchoecetes;NA;intermedia;NA;Conchoecetes intermedia;unaccepted;Species;synonym;Lewinsohn, 1984;WORMS;209474
452;877629;NA;Malacostraca;Decapoda;Portunidae;Caphyra;NA;pectenicola;NA;Caphyra pectenicola;unaccepted;Species;synonym;Adams in Belcher, 1848;WORMS;1391965
453;877628;NA;Malacostraca;Decapoda;Portunidae;Caphyra;NA;pectenicola;NA;Caphyra pectenicola;unaccepted;Species;synonym;White, 1847;WORMS;1391965
454;452844;NA;Malacostraca;Decapoda;Dromiidae;Dromia;;de;NA;Dromia de manii;unaccepted;Species;synonym;Alcock, 1900;WORMS;440042
455;1375238;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;tumida;bispinosa;Cryptodromia tumida bispinosa;unaccepted;Subspecies;synonym;T. Sakai, 1936;WORMS;440043
456;454524;NA;Malacostraca;Decapoda;Dromiidae;Petalomera;NA;fukuii;NA;Petalomera fukuii;superseded combination;Species;synonym;T. Sakai, 1936;WORMS;440046
457;452847;NA;Malacostraca;Decapoda;Dromiidae;Dromia;;pentagonalis;NA;Dromia pentagonalis;superseded combination;Species;synonym;Hilgendorf, 1879;WORMS;209466
458;1375856;NA;Malacostraca;Decapoda;Dromiidae;Dromia;;tuberculata;var. pileifera;Dromia tuberculata var. pileifera;superseded combination;Variety;synonym;Alcock, 1900;WORMS;440053
459;1375237;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;tumida;trispinosa;Cryptodromia tumida trispinosa;unaccepted;Subspecies;synonym;T. Sakai, 1936;WORMS;440056
460;1375855;NA;Malacostraca;Decapoda;Dromiidae;Dromia;;tuberculata;NA;Dromia tuberculata;superseded combination;Species;synonym;Stimpson, 1858;WORMS;440058
461;456190;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;tumida;typica;Cryptodromia tumida typica;unaccepted;Subspecies;synonym;T. Sakai, 1936;WORMS;440059
462;452649;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;dubia;NA;Cryptodromia dubia;superseded combination;Species;synonym;Dai & GX Chen in Dai, SL Yang, YZ Song & GX Chen, 1981;WORMS;440060
463;452658;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromia;NA;planaria;NA;Cryptodromia planaria;superseded combination;Species;synonym;Dai & SL Yang in Dai, SL Yang, YZ Song & GX Chen, 1981;WORMS;440061
464;452879;NA;Malacostraca;Decapoda;Dromiidae;Dromidia;NA;fenestrata;NA;Dromidia fenestrata;unaccepted;Species;synonym;Lewinsohn, 1979;WORMS;209471
465;452196;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;erythropus;NA;Cancer erythropus;unaccepted;Species;synonym;Edwards in Catesby, 1771;WORMS;241022
466;452861;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;gouveai;NA;Dromia gouveai;junior subjective synonym;Species;synonym;de Melo & Campos Junior, 1999;WORMS;241022
467;452866;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;lator;NA;Dromia lator;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;241022
468;452149;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;caputmortuum;NA;Cancer caputmortuum;junior subjective synonym;Species;synonym;Linnaeus, 1767;WORMS;107258
469;452322;NA;Malacostraca;Decapoda;Cancridae;Cancer;NA;personata;NA;Cancer personata;superseded combination;Species;synonym;Linnaeus, 1758;WORMS;107258
470;148486;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;communis;NA;Dromia communis;junior subjective synonym;Species;synonym;H Lucas, 1846;WORMS;107258
471;148493;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;mediterranea;NA;Dromia mediterranea;junior subjective synonym;Species;synonym;Leach, 1875 [in Leach, 1815-1875];WORMS;107258
472;148511;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;vulgaris;NA;Dromia vulgaris;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;107258
473;246163;NA;Malacostraca;Decapoda;Dromiidae;Dromidiopsis;NA;cornuta;NA;Dromidiopsis cornuta;superseded combination;Species;synonym;Barnard, 1947;WORMS;440064
474;452863;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;hirsutissima;NA;Dromia hirsutissima;superseded combination;Species;synonym;Lamarck, 1818;WORMS;209460
475;452664;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromiopsis;NA;lepidota;NA;Cryptodromiopsis lepidota;superseded combination;Species;synonym;Barnard, 1947;WORMS;440065
476;452665;NA;Malacostraca;Decapoda;Dromiidae;Cryptodromiopsis;NA;mortenseni;NA;Cryptodromiopsis mortenseni;junior subjective synonym;Species;synonym;Kensley, 1978;WORMS;440065
477;452852;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;australiensis;NA;Dromia australiensis;superseded combination;Species;synonym;Haswell, 1882;WORMS;440066
478;452886;NA;Malacostraca;Decapoda;Dromiidae;Dromidiopsis;NA;abrolhensis;NA;Dromidiopsis abrolhensis;junior subjective synonym;Species;synonym;Montgomery, 1931;WORMS;440066
479;456205;NA;Malacostraca;Decapoda;Dromiidae;Dromidiopsis;NA;australiensis;bidens;Dromidiopsis australiensis bidens;unaccepted;Subspecies;synonym;Borradaile, 1903;WORMS;440066
480;456206;NA;Malacostraca;Decapoda;Dromiidae;Dromidiopsis;NA;australiensis;unidens;Dromidiopsis australiensis unidens;unaccepted;Subspecies;synonym;Borradaile, 1903;WORMS;440066
481;452854;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;caputmortuum;NA;Dromia caputmortuum;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;440067
482;1374859;NA;Malacostraca;Decapoda;Dromiidae;Dromia;;orientalis;NA;Dromia orientalis;junior subjective synonym;Species;synonym;Miers, 1880;WORMS;440068
483;452859;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;gibbosa;NA;Dromia gibbosa;unaccepted;Species;synonym;H. Milne Edwards, 1837;WORMS;440068
484;452864;NA;Malacostraca;Decapoda;Dromiidae;Dromia;NA;Indica;NA;Dromia Indica;superseded combination;Species;synonym;Gray, 1831;WORMS;440068
