id,accid,canonical,authorship,taxon_rank,class,order,family,genus,subgenus,species,infraspecies,source,flags,valid,source_code,source_valid_code,type,marine,status
6616,6341,Panopeus dentatus,"White, 1848",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,dentatus,NA,WORMS,NA,FALSE,454277,209156,synonym,1,superseded combination
6617,6536,Panopeus depressus,"SI Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,depressus,NA,WORMS,NA,FALSE,454278,158416,synonym,1,superseded combination
6618,6537,Panopeus dissimilis,"Benedict & Rathbun, 1891",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,dissimilis,NA,WORMS,NA,FALSE,454279,394928,synonym,1,superseded combination
6619,0,Panopeus diversus,"Rathbun, 1933",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,diversus,NA,WoRMS,NA,TRUE,443992,NA,accepted,1,accepted
6620,6371,Panopeus formio,"White, 1847",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,formio,NA,WORMS,NA,FALSE,454281,209154,synonym,1,nomen nudum
6621,6371,Panopeus formio,"Adams & White, 1849",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,formio,NA,WORMS,NA,FALSE,454280,209154,synonym,1,junior subjective synonym
6622,6510,Panopeus gatunensis,"Abele & W Kim, 1989",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,gatunensis,NA,WORMS,NA,FALSE,454282,422072,synonym,1,junior subjective synonym
6623,0,Panopeus harttii,"Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,harttii,NA,WoRMS,NA,TRUE,241131,NA,accepted,1,accepted
6624,6510,Panopeus hemphillii,"Benedict & Rathbun, 1891",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,hemphillii,NA,WORMS,NA,FALSE,454283,422072,synonym,1,junior subjective synonym
6625,6648,Panopeus herbstii f. simpsoni,"Rathbun, 1930",Form,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,herbstii,f. simpsoni,WORMS,NA,FALSE,1390930,422088,synonym,1,superseded combination
6626,6629,Panopeus herbstii f. typica,"Rathbun, 1930",Form,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,herbstii,f. typica,WORMS,NA,FALSE,459215,158436,synonym,1,junior subjective synonym
6627,6630,Panopeus herbstii var. granulosus,"A. Milne-Edwards, 1880",Variety,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,herbstii,var. granulosus,WORMS,NA,FALSE,456251,395018,synonym,1,junior subjective synonym
6628,6637,Panopeus herbstii var. obesus,"SI Smith, 1869",Variety,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,herbstii,var. obesus,WORMS,NA,FALSE,1431460,422085,synonym,1,superseded combination
6629,0,Panopeus herbstii,"H. Milne Edwards, 1834",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,herbstii,NA,WoRMS,NA,TRUE,158436,NA,accepted,1,accepted
6630,0,Panopeus lacustris,"Desbonne in Desbonne & Schramm, 1867",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,lacustris,NA,WoRMS,NA,TRUE,395018,NA,accepted,1,accepted
6631,11578,Panopeus latifrons,"De Man, 1887",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,latifrons,NA,WORMS,NA,FALSE,454285,209103,synonym,1,superseded combination
6632,9370,Panopeus latus,"Faxon, 1893",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,latus,NA,WORMS,NA,FALSE,454284,444303,synonym,1,superseded combination
6633,6548,Panopeus limosus,"(Say, 1818)",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,limosus,NA,WORMS,NA,FALSE,1582115,422077,synonym,1,superseded combination
6634,6514,Panopeus margentus,"AB Williams & Boschi, 1990",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,margentus,NA,WORMS,NA,FALSE,454286,443954,synonym,1,junior subjective synonym
6635,0,Panopeus meridionalis,"A.B. Williams, 1983",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,meridionalis,NA,WoRMS,NA,TRUE,395019,NA,accepted,1,accepted
6636,6512,Panopeus mirafloresensis,"Abele & W Kim, 1989",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,mirafloresensis,NA,WORMS,NA,FALSE,454287,443952,synonym,1,superseded combination
6637,0,Panopeus obesus,"Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,obesus,NA,WoRMS,NA,TRUE,422085,NA,accepted,1,accepted
6638,0,Panopeus occidentalis,"de Saussure, 1857",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,occidentalis,NA,WoRMS,NA,TRUE,422086,NA,accepted,1,accepted
6639,6540,Panopeus ovatus,"Benedict & Rathbun, 1891",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,ovatus,NA,WORMS,NA,FALSE,454288,443961,synonym,1,superseded combination
6640,6513,Panopeus pacificus,"Edmondson, 1931",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,pacificus,NA,WORMS,NA,FALSE,395020,443953,synonym,1,unaccepted
6641,6590,Panopeus Packardii,"Kingsley, 1879",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,Packardii,NA,WORMS,NA,FALSE,454289,422083,synonym,1,superseded combination
6642,6543,Panopeus planus,"Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,planus,NA,WORMS,NA,FALSE,454290,443963,synonym,1,superseded combination
6643,6530,Panopeus politus,"SI Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,politus,NA,WORMS,NA,FALSE,454291,422075,synonym,1,junior subjective synonym
6644,0,Panopeus purpureus,"Lockington, 1877",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,purpureus,NA,WoRMS,NA,TRUE,443993,NA,accepted,1,accepted
6645,0,Panopeus rugosus,"A. Milne-Edwards, 1880 [in A. Milne-Edwards, 1873-1880]",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,rugosus,NA,WoRMS,NA,TRUE,422087,NA,accepted,1,accepted
6646,6517,Panopeus Sayi,"SI Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,Sayi,NA,WORMS,NA,FALSE,454292,107412,synonym,1,superseded combination
6647,6638,Panopeus serratus,"de Saussure, 1857",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,serratus,NA,WORMS,NA,FALSE,454293,422086,synonym,1,junior subjective synonym
6648,0,Panopeus simpsoni,"Rathbun, 1930",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,simpsoni,NA,WoRMS,NA,TRUE,422088,NA,accepted,1,accepted
6649,11314,Panopeus tanneri,"Faxon, 1893",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,tanneri,NA,WORMS,NA,FALSE,454294,444312,synonym,1,junior subjective synonym
6650,6518,Panopeus texanus,"Stimpson, 1859",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,texanus,NA,WORMS,NA,FALSE,454295,443955,synonym,1,superseded combination
6651,6544,Panopeus transversus,"Stimpson, 1860",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,transversus,NA,WORMS,NA,FALSE,454296,443964,synonym,1,superseded combination
6652,6545,Panopeus turgidus,"Rathbun, 1930",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,turgidus,NA,WORMS,NA,FALSE,443994,422076,synonym,1,superseded combination
6653,6611,Panopeus validus,"SI Smith, 1869",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,validus,NA,WORMS,NA,FALSE,454297,443990,synonym,1,junior subjective synonym
6654,6660,Panopeus wurdemannii,"Gibbes, 1850",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,wurdemannii,NA,WORMS,NA,FALSE,454298,107414,synonym,1,junior subjective synonym
6655,9393,Panopeus xanthiformis,"A. Milne-Edwards, 1880",Species,Malacostraca,Decapoda,Panopeidae,Panopeus,NA,xanthiformis,NA,WORMS,NA,FALSE,454299,422113,synonym,1,superseded combination
6656,0,Prionoplax atlantica,"Kendall in A.C. Adams & Kendall, 1891",Species,Malacostraca,Decapoda,Panopeidae,Prionoplax,NA,atlantica,NA,WoRMS,NA,TRUE,443948,NA,accepted,1,accepted
6657,0,Prionoplax ciliata,"Smith, 1870",Species,Malacostraca,Decapoda,Panopeidae,Prionoplax,NA,ciliata,NA,WoRMS,NA,TRUE,443949,NA,accepted,1,accepted
6658,6657,Prionoplax ciliatus,"SI Smith, 1870",Species,Malacostraca,Decapoda,Panopeidae,Prionoplax,NA,ciliatus,NA,WORMS,NA,FALSE,1372179,443949,synonym,1,incorrect grammatical agreement of specific epithet
6659,0,Prionoplax spinicarpus,"H. Milne Edwards, 1852",Species,Malacostraca,Decapoda,Panopeidae,Prionoplax,NA,spinicarpus,NA,WoRMS,NA,TRUE,443950,NA,accepted,1,accepted
6660,0,Rhithropanopeus harrisii,"(Gould, 1841)",Species,Malacostraca,Decapoda,Panopeidae,Rhithropanopeus,NA,harrisii,NA,WoRMS,NA,TRUE,107414,NA,accepted,1,accepted
6661,0,Tetraplax ortrudae,"Türkay, 1967",Species,Malacostraca,Decapoda,Panopeidae,Tetraplax,NA,ortrudae,NA,WoRMS,NA,TRUE,443951,NA,accepted,1,accepted
6662,0,Tetraplax quadridentata,"(Rathbun, 1898)",Species,Malacostraca,Decapoda,Panopeidae,Tetraplax,NA,quadridentata,NA,WoRMS,NA,TRUE,422090,NA,accepted,1,accepted
6663,0,Agolambrus agonus,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Parthenopidae,Agolambrus,NA,agonus,NA,WoRMS,NA,TRUE,442238,NA,accepted,1,accepted
6664,6668,Aulacolambrus brevibrachiatus,"(CJ Shen & Dai in CJ Shen, Dai & SL Chen, 1982)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,brevibrachiatus,NA,WORMS,NA,FALSE,452023,442241,synonym,1,superseded combination
6665,0,Aulacolambrus curvispinus,"(Miers, 1879)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,curvispinus,NA,WoRMS,NA,TRUE,442239,NA,accepted,1,accepted
6666,0,Aulacolambrus dentifrons,"(Ortmann, 1894)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,dentifrons,NA,WoRMS,NA,TRUE,442240,NA,accepted,1,accepted
6667,0,Aulacolambrus diacanthus,"(De Haan, 1837 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,diacanthus,NA,WoRMS,NA,TRUE,410799,NA,accepted,1,accepted
6668,0,Aulacolambrus granulosus,"(Miers, 1879)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,granulosus,NA,WoRMS,NA,TRUE,442241,NA,accepted,1,accepted
6669,0,Aulacolambrus hoplonotus,"(Adams & White, 1849)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,hoplonotus,NA,WoRMS,NA,TRUE,410797,NA,accepted,1,accepted
6670,0,Aulacolambrus hystricosus,"S.H. Tan & P.K.L. Ng, 2003",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,hystricosus,NA,WoRMS,NA,TRUE,395790,NA,accepted,1,accepted
6671,0,Aulacolambrus longioculis,"(Miers, 1879)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,longioculis,NA,WoRMS,NA,TRUE,442242,NA,accepted,1,accepted
6672,6667,Aulacolambrus pisoides,"(Adams & White, 1848)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,pisoides,NA,WORMS,NA,FALSE,410798,410799,synonym,1,superseded combination
6673,0,Aulacolambrus whitei,"(A. Milne-Edwards, 1872)",Species,Malacostraca,Decapoda,Parthenopidae,Aulacolambrus,NA,whitei,NA,WoRMS,NA,TRUE,442243,NA,accepted,1,accepted
6674,0,Celatopesia concava,"(Stimpson, 1871)",Species,Malacostraca,Decapoda,Parthenopidae,Celatopesia,NA,concava,NA,WoRMS,NA,TRUE,422023,NA,accepted,1,accepted
6675,0,Celatopesia hassleri,"(Rathbun, 1925)",Species,Malacostraca,Decapoda,Parthenopidae,Celatopesia,NA,hassleri,NA,WoRMS,NA,TRUE,442244,NA,accepted,1,accepted
6676,0,Certolambrus pugilator,"(A. Milne-Edwards, 1873)",Species,Malacostraca,Decapoda,Parthenopidae,Certolambrus,NA,pugilator,NA,WoRMS,NA,TRUE,442245,NA,accepted,1,accepted
6677,0,Costalambrus tommasii,"(Rodrigues da Costa, 1959)",Species,Malacostraca,Decapoda,Parthenopidae,Costalambrus,NA,tommasii,NA,WoRMS,NA,TRUE,442246,NA,accepted,1,accepted
6678,6679,Cryptopodia angulata var. cippifer,"Alcock, 1895",Variety,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,angulata,var. cippifer,WORMS,NA,FALSE,459170,442247,synonym,1,junior subjective synonym
6679,0,Cryptopodia angulata,"H. Milne Edwards & Lucas, 1841",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,angulata,NA,WoRMS,NA,TRUE,442247,NA,accepted,1,accepted
6680,6700,Cryptopodia angusta,"Rathbun, 1916",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,angusta,NA,WORMS,NA,FALSE,452668,442259,synonym,1,junior subjective synonym
6681,0,Cryptopodia collifer,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,collifer,NA,WoRMS,NA,TRUE,442248,NA,accepted,1,accepted
6682,6674,Cryptopodia concava,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,concava,NA,WORMS,NA,FALSE,452669,422023,synonym,1,superseded combination
6683,0,Cryptopodia contracta,"Stimpson, 1857",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,contracta,NA,WoRMS,NA,TRUE,442249,NA,accepted,1,accepted
6684,0,Cryptopodia dorsalis,"White, 1847",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,dorsalis,NA,WoRMS,NA,TRUE,442250,NA,accepted,1,accepted
6685,0,Cryptopodia echinosa,"Chiong & P.K.L. Ng, 1998",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,echinosa,NA,WoRMS,NA,TRUE,442251,NA,accepted,1,accepted
6686,0,Cryptopodia fistulosa,"Chiong & P.K.L. Ng, 1994",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,fistulosa,NA,WoRMS,NA,TRUE,442252,NA,accepted,1,accepted
6687,0,Cryptopodia fornicata,"(JC Fabricius, 1782)",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,fornicata,NA,WoRMS,NA,TRUE,442253,NA,accepted,1,accepted
6688,6746,Cryptopodia granulata,"Gibbes in G. White, 1849",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,granulata,NA,WORMS,NA,FALSE,452670,158422,synonym,1,nomen nudum
6689,6746,Cryptopodia granulata,"Gibbes, 1850",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,granulata,NA,WORMS,NA,FALSE,452671,158422,synonym,1,superseded combination
6690,6675,Cryptopodia hassleri,"Rathbun, 1925",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,hassleri,NA,WORMS,NA,FALSE,452672,442244,synonym,1,superseded combination
6691,0,Cryptopodia laevimana,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,laevimana,NA,WoRMS,NA,TRUE,442254,NA,accepted,1,accepted
6692,6882,Cryptopodia occidentalis,"Dana, 1854",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,occidentalis,NA,WORMS,NA,FALSE,452673,447901,synonym,1,superseded combination
6693,0,Cryptopodia pan,"Laurie, 1906",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,pan,NA,WoRMS,NA,TRUE,442255,NA,accepted,1,accepted
6694,0,Cryptopodia patula,"Chiong & P.K.L. Ng, 1998",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,patula,NA,WoRMS,NA,TRUE,442256,NA,accepted,1,accepted
6695,6687,Cryptopodia pentagona,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,pentagona,NA,WORMS,NA,FALSE,452674,442253,synonym,1,junior subjective synonym
6696,0,Cryptopodia queenslandi,"Rathbun, 1918",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,queenslandi,NA,WoRMS,NA,TRUE,442257,NA,accepted,1,accepted
6697,6693,Cryptopodia sinica,"HL Chen & Z Xu, 1991",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,sinica,NA,WORMS,NA,FALSE,452675,442255,synonym,1,junior subjective synonym
6698,6691,Cryptopodia spatulifrons var. laevimana,"Miers, 1879",Variety,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,spatulifrons,var. laevimana,WORMS,NA,FALSE,1433825,442254,synonym,1,superseded combination
6699,0,Cryptopodia spatulifrons,"Miers, 1879",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,spatulifrons,NA,WoRMS,NA,TRUE,442258,NA,accepted,1,accepted
6700,0,Cryptopodia transitans,"(Ortmann, 1893)",Species,Malacostraca,Decapoda,Parthenopidae,Cryptopodia,NA,transitans,NA,WoRMS,NA,TRUE,442259,NA,accepted,1,accepted
6701,6711,Daldorfia acuta,"(Klunzinger, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,acuta,NA,WORMS,NA,FALSE,220550,442229,synonym,1,superseded combination
6702,0,Daldorfia bouvieri,"(A. Milne-Edwards, 1869)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,bouvieri,NA,WoRMS,NA,TRUE,241089,NA,accepted,1,accepted
6703,0,Daldorfia calconopia,"S.H. Tan & P.K.L. Ng, 2007",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,calconopia,NA,WoRMS,NA,TRUE,442224,NA,accepted,1,accepted
6704,0,Daldorfia dimorpha,"S.H. Tan & P.K.L. Ng, 2007",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,dimorpha,NA,WoRMS,NA,TRUE,442225,NA,accepted,1,accepted
6705,0,Daldorfia disalvoi,"P.K.L. Ng & Boyko, 2017",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,disalvoi,NA,WoRMS,NA,TRUE,1062739,NA,accepted,1,accepted
6706,0,Daldorfia excavata,"(Baker, 1905)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,excavata,NA,WoRMS,NA,TRUE,442226,NA,accepted,1,accepted
6707,6716,Daldorfia garthi,"Glassell in Garth, 1940",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,garthi,NA,WORMS,NA,FALSE,452756,442233,synonym,1,junior subjective synonym
6708,0,Daldorfia glasselli,"(Garth, 1958)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,glasselli,NA,WoRMS,NA,TRUE,442227,NA,accepted,1,accepted
6709,0,Daldorfia horrida,"(Linnaeus, 1758)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,horrida,NA,WoRMS,NA,TRUE,220551,NA,accepted,1,accepted
6710,0,Daldorfia investigatoris,"(Alcock, 1895)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,investigatoris,NA,WoRMS,NA,TRUE,442228,NA,accepted,1,accepted
6711,0,Daldorfia leprosa,"(Nobili, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,leprosa,NA,WoRMS,NA,TRUE,442229,NA,accepted,1,accepted
6712,6713,Daldorfia rathbunae,"(De Man, 1902)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,rathbunae,NA,WORMS,NA,FALSE,442230,1356143,synonym,1,misspelling
6713,0,Daldorfia rathbuni,"(de Man, 1902)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,rathbuni,NA,WoRMS,NA,TRUE,1356143,NA,accepted,1,accepted
6714,0,Daldorfia spinosissima,"(A. Milne-Edwards, 1862)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,spinosissima,NA,WoRMS,NA,TRUE,442231,NA,accepted,1,accepted
6715,0,Daldorfia triangularis,"T. Sakai, 1974",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,triangularis,NA,WoRMS,NA,TRUE,442232,NA,accepted,1,accepted
6716,0,Daldorfia trigona,"(A. Milne-Edwards, 1869)",Species,Malacostraca,Decapoda,Parthenopidae,Daldorfia,NA,trigona,NA,WoRMS,NA,TRUE,442233,NA,accepted,1,accepted
6717,0,Derilambrus angulifrons,"(Latreille, 1825)",Species,Malacostraca,Decapoda,Parthenopidae,Derilambrus,NA,angulifrons,NA,WoRMS,NA,TRUE,442260,NA,accepted,1,accepted
6718,0,Distolambrus maltzami,"(Miers, 1881)",Species,Malacostraca,Decapoda,Parthenopidae,Distolambrus,NA,maltzami,NA,WoRMS,NA,TRUE,442261,NA,accepted,1,accepted
6719,0,Enoplolambrus carenatus,"(H. Milne Edwards, 1834)",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,carenatus,NA,WoRMS,NA,TRUE,442263,NA,accepted,1,accepted
6720,0,Enoplolambrus carinatus,"(Herbst, 1796 [in Herbst, 1791-1796])",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,carinatus,NA,WoRMS,NA,TRUE,442262,NA,accepted,1,accepted
6721,0,Enoplolambrus echinatus,"(Herbst, 1790 [in Herbst, 1782-1790])",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,echinatus,NA,WoRMS,NA,TRUE,442264,NA,accepted,1,accepted
6722,0,Enoplolambrus laciniatus,"(De Haan, 1839 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,laciniatus,NA,WoRMS,NA,TRUE,442265,NA,accepted,1,accepted
6723,0,Enoplolambrus praedator,"(de Man, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,praedator,NA,WoRMS,NA,TRUE,442266,NA,accepted,1,accepted
6724,0,Enoplolambrus pransor,"(Herbst, 1796 [in Herbst, 1791-1796])",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,pransor,NA,WoRMS,NA,TRUE,442267,NA,accepted,1,accepted
6725,0,Enoplolambrus validus,"(De Haan, 1837 [in De Haan, 1833-1850])",Species,Malacostraca,Decapoda,Parthenopidae,Enoplolambrus,NA,validus,NA,WoRMS,NA,TRUE,442268,NA,accepted,1,accepted
6726,0,Furtipodia gemma,"S.H. Tan & P.K.L. Ng, 2003",Species,Malacostraca,Decapoda,Parthenopidae,Furtipodia,NA,gemma,NA,WoRMS,NA,TRUE,395791,NA,accepted,1,accepted
6727,0,Furtipodia petrosa,"(Klunzinger, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Furtipodia,NA,petrosa,NA,WoRMS,NA,TRUE,442269,NA,accepted,1,accepted
6728,0,Garthambrus allisoni,"(Garth, 1993)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,allisoni,NA,WoRMS,NA,TRUE,442270,NA,accepted,1,accepted
6729,0,Garthambrus cidaris,"(Garth & Davie, 1995)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,cidaris,NA,WoRMS,NA,TRUE,442271,NA,accepted,1,accepted
6730,0,Garthambrus complanatus,"(Rathbun, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,complanatus,NA,WoRMS,NA,TRUE,442272,NA,accepted,1,accepted
6731,0,Garthambrus darthvaderi,"McLay & S.H. Tan, 2009",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,darthvaderi,NA,WoRMS,NA,TRUE,442273,NA,accepted,1,accepted
6732,0,Garthambrus lacunosus,"(Rathbun, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,lacunosus,NA,WoRMS,NA,TRUE,442274,NA,accepted,1,accepted
6733,6756,Garthambrus mironovi,"(Zarenkov, 1990)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,mironovi,NA,WORMS,NA,FALSE,442275,442286,synonym,1,superseded combination
6734,0,Garthambrus posidon,"P.K.L. Ng, 1996",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,posidon,NA,WoRMS,NA,TRUE,442276,NA,accepted,1,accepted
6735,0,Garthambrus poupini,"(Garth, 1993)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,poupini,NA,WoRMS,NA,TRUE,442277,NA,accepted,1,accepted
6736,0,Garthambrus pteromerus,"(Ortmann, 1893)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,pteromerus,NA,WoRMS,NA,TRUE,442278,NA,accepted,1,accepted
6737,0,Garthambrus stellatus,"(Rathbun, 1906)",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,stellatus,NA,WoRMS,NA,TRUE,442279,NA,accepted,1,accepted
6738,0,Garthambrus tani,"Ahyong, 2008",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,tani,NA,WoRMS,NA,TRUE,442280,NA,accepted,1,accepted
6739,0,Garthambrus undulatus,"McLay & S.H. Tan, 2009",Species,Malacostraca,Decapoda,Parthenopidae,Garthambrus,NA,undulatus,NA,WoRMS,NA,TRUE,442281,NA,accepted,1,accepted
6740,6746,Heterocrypta aloysioi,"Rodrigues da Costa, 1968",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,aloysioi,NA,WORMS,NA,FALSE,453349,158422,synonym,1,junior subjective synonym
6741,6683,Heterocrypta bivallata,"Flipse, 1930",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,bivallata,NA,WORMS,NA,FALSE,453350,442249,synonym,1,junior subjective synonym
6742,6677,Heterocrypta caledoniana,"Garth in Holthuis, 1959",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,caledoniana,NA,WORMS,NA,FALSE,453351,442246,synonym,1,junior subjective synonym
6743,0,Heterocrypta colombiana,"Garth, 1940",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,colombiana,NA,WoRMS,NA,TRUE,442282,NA,accepted,1,accepted
6744,0,Heterocrypta craneae,"Garth, 1959",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,craneae,NA,WoRMS,NA,TRUE,442283,NA,accepted,1,accepted
6745,7035,Heterocrypta epibranchialis,"Zarenkov, 1990",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,epibranchialis,NA,WORMS,NA,FALSE,453352,442347,synonym,1,superseded combination
6746,0,Heterocrypta granulata,"(Gibbes, 1850)",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,granulata,NA,WoRMS,NA,TRUE,158422,NA,accepted,1,accepted
6747,6683,Heterocrypta investigatoris,"Alcock, 1895",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,investigatoris,NA,WORMS,NA,FALSE,220556,442249,synonym,1,junior subjective synonym
6748,0,Heterocrypta lapidea,"Rathbun, 1901",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,lapidea,NA,WoRMS,NA,TRUE,442284,NA,accepted,1,accepted
6749,0,Heterocrypta macrobrachia,"Stimpson, 1871",Species,Malacostraca,Decapoda,Parthenopidae,Heterocrypta,NA,macrobrachia,NA,WoRMS,NA,TRUE,442285,NA,accepted,1,accepted
