"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","canonical","taxonomicStatus","taxonRank","type","authorship","source","valid_AphiaID","id"
"455899",34,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"integrifrons",NA,"Typhlocarcinus integrifrons","unaccepted","Species","synonym","Miers, 1881","WORMS","241120",7506
"1059405",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"kerala",NA,"Typhlocarcinus kerala","accepted","Species","accepted","P.K.L. Ng, S. Devi & A.B. Kumar, 2017","WoRMS",NA,7507
"880703",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"nanshaensis",NA,"Typhlocarcinus nanshaensis","accepted","Species","accepted","H.-L. Chen, 1998","WoRMS",NA,7508
"442678",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"nudus",NA,"Typhlocarcinus nudus","accepted","Species","accepted","Stimpson, 1858","WoRMS",NA,7509
"211137",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"rubidus",NA,"Typhlocarcinus rubidus","accepted","Species","accepted","Alcock, 1900","WoRMS",NA,7510
"442679",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"thorsoni",NA,"Typhlocarcinus thorsoni","accepted","Species","accepted","Serène, 1964","WoRMS",NA,7511
"211136",0,"Malacostraca","Decapoda","Pilumnidae","Typhlocarcinus",NA,"villosus",NA,"Typhlocarcinus villosus","accepted","Species","accepted","Stimpson, 1858","WoRMS",NA,7512
"557865",0,"Malacostraca","Decapoda","Pilumnidae","Vellumnus",NA,"labyrinthicus",NA,"Vellumnus labyrinthicus","accepted","Species","accepted","(Miers, 1884)","WoRMS",NA,7513
"557867",0,"Malacostraca","Decapoda","Pilumnidae","Vellumnus",NA,"minabensis",NA,"Vellumnus minabensis","accepted","Species","accepted","(T. Sakai, 1969)","WoRMS",NA,7514
"557868",0,"Malacostraca","Decapoda","Pilumnidae","Vellumnus",NA,"penicillatus",NA,"Vellumnus penicillatus","accepted","Species","accepted","(Gordon, 1930)","WoRMS",NA,7515
"557869",0,"Malacostraca","Decapoda","Pilumnidae","Vellumnus",NA,"pygmaeus",NA,"Vellumnus pygmaeus","accepted","Species","accepted","(Takeda, 1977)","WoRMS",NA,7516
"557870",0,"Malacostraca","Decapoda","Pilumnidae","Vellumnus",NA,"vermiculatus",NA,"Vellumnus vermiculatus","accepted","Species","accepted","(A. Milne-Edwards, 1873)","WoRMS",NA,7517
"442607",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"affinis",NA,"Viaderiana affinis","accepted","Species","accepted","(Tesch, 1918)","WoRMS",NA,7518
"442608",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"aranea",NA,"Viaderiana aranea","accepted","Species","accepted","(Tesch, 1918)","WoRMS",NA,7519
"442609",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"beaumontii",NA,"Viaderiana beaumontii","accepted","Species","accepted","(Alcock, 1900)","WoRMS",NA,7520
"442610",6982,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"celebensis",NA,"Viaderiana celebensis","unaccepted","Species","synonym","(Tesch, 1918)","WORMS","880692",7521
"442611",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"demani",NA,"Viaderiana demani","accepted","Species","accepted","(P.K.L. Ng & L.W.H. Tan, 1984)","WoRMS",NA,7522
"442612",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"incerta",NA,"Viaderiana incerta","accepted","Species","accepted","(Takeda & Miyake, 1969)","WoRMS",NA,7523
"395800",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"kasei",NA,"Viaderiana kasei","accepted","Species","accepted","Takeda & Manuel, 2003","WoRMS",NA,7524
"442613",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"meseda",NA,"Viaderiana meseda","accepted","Species","accepted","Türkay, 1986","WoRMS",NA,7525
"442614",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"nandongensis",NA,"Viaderiana nandongensis","accepted","Species","accepted","(H.-L. Chen, 1998)","WoRMS",NA,7526
"442615",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"nanshensis",NA,"Viaderiana nanshensis","accepted","Species","accepted","(Dai, Cai & S.L. Yang, 1994)","WoRMS",NA,7527
"442616",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"quadrispinosa",NA,"Viaderiana quadrispinosa","accepted","Species","accepted","(Zehntner, 1894)","WoRMS",NA,7528
"442617",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"rotumanus",NA,"Viaderiana rotumanus","accepted","Species","accepted","(Borradaile, 1900)","WoRMS",NA,7529
"442618",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"sentus",NA,"Viaderiana sentus","accepted","Species","accepted","P.K.L. Ng, Dai & S.-L. Yang, 1997","WoRMS",NA,7530
"442619",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"striata",NA,"Viaderiana striata","accepted","Species","accepted","(de Man, 1888 [in de Man, 1887-1888])","WoRMS",NA,7531
"442620",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"typica",NA,"Viaderiana typica","accepted","Species","accepted","Ward, 1942","WoRMS",NA,7532
"442621",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"woodmasoni",NA,"Viaderiana woodmasoni","accepted","Species","accepted","(Deb, 1987)","WoRMS",NA,7533
"442622",0,"Malacostraca","Decapoda","Pilumnidae","Viaderiana",NA,"xishaensis",NA,"Viaderiana xishaensis","accepted","Species","accepted","(Song, 1987)","WoRMS",NA,7534
"210314",0,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"brachyphallus",NA,"Xenophthalmodes brachyphallus","accepted","Species","accepted","Barnard, 1955","WoRMS",NA,7535
"442684",0,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"dolichophallus",NA,"Xenophthalmodes dolichophallus","accepted","Species","accepted","Tesch, 1918","WoRMS",NA,7536
"210313",7538,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"moebi",NA,"Xenophthalmodes moebi","unaccepted","Species","synonym","Richters, 1880","WORMS","442685",7537
"442685",0,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"moebii",NA,"Xenophthalmodes moebii","accepted","Species","accepted","Richters, 1880","WoRMS",NA,7538
"442686",0,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"morsei",NA,"Xenophthalmodes morsei","accepted","Species","accepted","Rathbun, 1932","WoRMS",NA,7539
"442687",0,"Malacostraca","Decapoda","Pilumnidae","Xenophthalmodes",NA,"semicylindrus",NA,"Xenophthalmodes semicylindrus","accepted","Species","accepted","(Fabricius, 1798)","WoRMS",NA,7540
"442623",0,"Malacostraca","Decapoda","Pilumnidae","Xestopilumnus",NA,"cultripollex",NA,"Xestopilumnus cultripollex","accepted","Species","accepted","P.K.L. Ng & Dai, 1997","WoRMS",NA,7541
"442624",0,"Malacostraca","Decapoda","Pilumnidae","Xlumnus",NA,"nhatrangensis",NA,"Xlumnus nhatrangensis","accepted","Species","accepted","(Serène, 1971)","WoRMS",NA,7542
"442390",0,"Malacostraca","Decapoda","Pilumnidae","Zebrida",NA,"adamsii",NA,"Zebrida adamsii","accepted","Species","accepted","White, 1847","WoRMS",NA,7543
"442391",0,"Malacostraca","Decapoda","Pilumnidae","Zebrida",NA,"brevicarinata",NA,"Zebrida brevicarinata","accepted","Species","accepted","P.K.L. Ng & D.G.B. Chia, 1999","WoRMS",NA,7544
"442392",0,"Malacostraca","Decapoda","Pilumnidae","Zebrida",NA,"longispina",NA,"Zebrida longispina","accepted","Species","accepted","Haswell, 1880","WoRMS",NA,7545
"456029",7543,"Malacostraca","Decapoda","Pilumnidae","Zebrida",NA,"paucidentata",NA,"Zebrida paucidentata","unaccepted","Species","synonym","Flipse, 1930","WORMS","442390",7546
"442393",0,"Malacostraca","Decapoda","Pilumnidae","Zebridonus",NA,"mirabilis",NA,"Zebridonus mirabilis","accepted","Species","accepted","D.G.B. Chia, P.K.L. Ng & Castro, 1995","WoRMS",NA,7547
"442680",7552,"Malacostraca","Decapoda","Pilumnidae","Zehntneria",NA,"amakusae",NA,"Zehntneria amakusae","unaccepted","Species","synonym","(Takeda & Miyake, 1969)","WORMS","557873",7548
"442681",7553,"Malacostraca","Decapoda","Pilumnidae","Zehntneria",NA,"miyakei",NA,"Zehntneria miyakei","unaccepted","Species","synonym","Takeda, 1972","WORMS","557874",7549
"442682",7554,"Malacostraca","Decapoda","Pilumnidae","Zehntneria",NA,"novaeinsulicola",NA,"Zehntneria novaeinsulicola","unaccepted","Species","synonym","Takeda & Kurata, 1977","WORMS","557875",7550
"442683",7557,"Malacostraca","Decapoda","Pilumnidae","Zehntneria",NA,"villosa",NA,"Zehntneria villosa","unaccepted","Species","synonym","(Zehntner, 1894)","WORMS","557876",7551
"557873",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"amakusae",NA,"Zehntneriana amakusae","accepted","Species","accepted","(Takeda & Miyake, 1969)","WoRMS",NA,7552
"557874",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"miyakei",NA,"Zehntneriana miyakei","accepted","Species","accepted","(Takeda, 1972)","WoRMS",NA,7553
"557875",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"novaeinsulicola",NA,"Zehntneriana novaeinsulicola","accepted","Species","accepted","(Takeda & Kurata, 1977)","WoRMS",NA,7554
"880704",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"serrata",NA,"Zehntneriana serrata","accepted","Species","accepted","P.K.L. Ng & C.-W. Lin, 2015","WoRMS",NA,7555
"1060861",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"tadafumii",NA,"Zehntneriana tadafumii","accepted","Species","accepted","S.-K. Lee, W. Kim & P.K.L. Ng, 2015","WoRMS",NA,7556
"557876",0,"Malacostraca","Decapoda","Pilumnidae","Zehntneriana",NA,"villosa",NA,"Zehntneriana villosa","accepted","Species","accepted","(Zehntner, 1894)","WoRMS",NA,7557
"443830",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"coelhoi",NA,"Pilumnoides coelhoi","accepted","Species","accepted","Guinot & Macpherson, 1987","WoRMS",NA,7558
"454557",7564,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"Danai",NA,"Pilumnoides Danai","junior subjective synonym","Species","synonym","Kinahan, 1857","WORMS","148463",7559
"443831",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"hassleri",NA,"Pilumnoides hassleri","accepted","Species","accepted","A. Milne-Edwards, 1880 [in A. Milne-Edwards, 1873-1880]","WoRMS",NA,7560
"107422",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"inglei",NA,"Pilumnoides inglei","accepted","Species","accepted","Guinot & Macpherson, 1987","WoRMS",NA,7561
"443832",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"monodi",NA,"Pilumnoides monodi","accepted","Species","accepted","Guinot & Macpherson, 1987","WoRMS",NA,7562
"422091",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"nudifrons",NA,"Pilumnoides nudifrons","accepted","Species","accepted","(Stimpson, 1871)","WoRMS",NA,7563
"148463",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"perlatus",NA,"Pilumnoides perlatus","accepted","Species","accepted","(Poeppig, 1836)","WoRMS",NA,7564
"454558",10507,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"pusillus",NA,"Pilumnoides pusillus","unaccepted","Species","synonym","Rathbun, 1902","WORMS","881838",7565
"443833",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"rotundus",NA,"Pilumnoides rotundus","accepted","Species","accepted","Garth, 1940","WoRMS",NA,7566
"443834",0,"Malacostraca","Decapoda","Pilumnoididae","Pilumnoides",NA,"rubus",NA,"Pilumnoides rubus","accepted","Species","accepted","Guinot & Macpherson, 1987","WoRMS",NA,7567
"881697",0,"Malacostraca","Decapoda","Pilumnoididae","Setozius",NA,"incertus",NA,"Setozius incertus","accepted","Species","accepted","P.K.L. Ng & Ahyong, 2013","WoRMS",NA,7568
"445075",0,"Malacostraca","Decapoda","Pinnotheridae","Abyssotheres",NA,"abyssicola",NA,"Abyssotheres abyssicola","accepted","Species","accepted","(Alcock & Anderson, 1899)","WoRMS",NA,7569
"445076",0,"Malacostraca","Decapoda","Pinnotheridae","Abyssotheres",NA,"acesticola",NA,"Abyssotheres acesticola","accepted","Species","accepted","Komatsu & Ohtsuka, 2009","WoRMS",NA,7570
"241172",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"crosnieri",NA,"Afropinnotheres crosnieri","accepted","Species","accepted","R.B. Manning, 1993","WoRMS",NA,7571
"1245637",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"dofleini",NA,"Afropinnotheres dofleini","accepted","Species","accepted","Lenz in Lenz & Strunck, 1914","WoRMS",NA,7572
"241173",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"guinotae",NA,"Afropinnotheres guinotae","accepted","Species","accepted","R.B. Manning, 1993","WoRMS",NA,7573
"241174",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"larissae",NA,"Afropinnotheres larissae","accepted","Species","accepted","(Machkevskiy, 1992)","WoRMS",NA,7574
"241175",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"monodi",NA,"Afropinnotheres monodi","accepted","Species","accepted","R.B. Manning, 1993","WoRMS",NA,7575
"882135",0,"Malacostraca","Decapoda","Pinnotheridae","Afropinnotheres",NA,"ratnakara",NA,"Afropinnotheres ratnakara","accepted","Species","accepted","P.K.L. Ng & A.B. Kumar, 2015","WoRMS",NA,7576
"445077",0,"Malacostraca","Decapoda","Pinnotheridae","Alain",NA,"crosnieri",NA,"Alain crosnieri","accepted","Species","accepted","R.B. Manning, 1998","WoRMS",NA,7577
"445078",0,"Malacostraca","Decapoda","Pinnotheridae","Alain",NA,"raymondi",NA,"Alain raymondi","accepted","Species","accepted","Ahyong & P.K.L. Ng, 2008","WoRMS",NA,7578
"241176",0,"Malacostraca","Decapoda","Pinnotheridae","Alainotheres",NA,"leloeuffi",NA,"Alainotheres leloeuffi","accepted","Species","accepted","(Crosnier, 1969)","WoRMS",NA,7579
"445013",0,"Malacostraca","Decapoda","Pinnotheridae","Alarconia",NA,"guinotae",NA,"Alarconia guinotae","accepted","Species","accepted","Coelho, 1996","WoRMS",NA,7580
"445014",0,"Malacostraca","Decapoda","Pinnotheridae","Alarconia",NA,"seaholmi",NA,"Alarconia seaholmi","accepted","Species","accepted","Glassell, 1938","WoRMS",NA,7581
"1059759",0,"Malacostraca","Decapoda","Pinnotheridae","Amusiotheres",NA,"hanumantharaoi",NA,"Amusiotheres hanumantharaoi","accepted","Species","accepted","K.N. Devi & Shyamasundari, 1989","WoRMS",NA,7582
"1059758",0,"Malacostraca","Decapoda","Pinnotheridae","Amusiotheres",NA,"obtusidentatus",NA,"Amusiotheres obtusidentatus","accepted","Species","accepted","(Dai in Dai, Z.Q. Feng, Y.Z. Song & G.X. Chen, 1980)","WoRMS",NA,7583
"445079",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"alcocki",NA,"Arcotheres alcocki","accepted","Species","accepted","(Rathbun, 1909)","WoRMS",NA,7584
"445080",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"arcophilus",NA,"Arcotheres arcophilus","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7585
"1058944",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"atrinae",NA,"Arcotheres atrinae","accepted","Species","accepted","(T. Sakai, 1939)","WoRMS",NA,7586
"1450759",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"boninensis",NA,"Arcotheres boninensis","accepted","Species","accepted","(Stimpson, 1858)","WoRMS",NA,7587
"1264593",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"borradailei",NA,"Arcotheres borradailei","accepted","Species","accepted","(Nobili, 1906)","WoRMS",NA,7588
"882136",7617,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"casta",NA,"Arcotheres casta","superseded combination","Species","synonym","(Antony & Kuttyamma, 1971)","WORMS","1447255",7589
"445081",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"coarctatus",NA,"Arcotheres coarctatus","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7590
"1058945",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"cyclinus",NA,"Arcotheres cyclinus","accepted","Species","accepted","(Shen, 1932)","WoRMS",NA,7591
"445082",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"exiguus",NA,"Arcotheres exiguus","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7592
"445083",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"guinotae",NA,"Arcotheres guinotae","accepted","Species","accepted","E. Campos, 2001","WoRMS",NA,7593
"1516596",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"lanensis",NA,"Arcotheres lanensis","accepted","Species","accepted","(Rathbun, 1909)","WoRMS",NA,7594
"445084",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"latifrons",NA,"Arcotheres latifrons","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7595
"445085",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"latus",NA,"Arcotheres latus","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7596
"445086",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"modiolicola",NA,"Arcotheres modiolicola","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7597
"445087",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"nudifrons",NA,"Arcotheres nudifrons","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7598
"1452609",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"obesus",NA,"Arcotheres obesus","accepted","Species","accepted","(Dana, 1852)","WoRMS",NA,7599
"1452612",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"ocularius",NA,"Arcotheres ocularius","accepted","Species","accepted","Komai, K. Kawai & P.K.L. Ng, 2020","WoRMS",NA,7600
"445088",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"palaensis",NA,"Arcotheres palaensis","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7601
"445089",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"pernicola",NA,"Arcotheres pernicola","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7602
"445090",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"placunae",NA,"Arcotheres placunae","accepted","Species","accepted","(Hornell & Southwell, 1909)","WoRMS",NA,7603
"1293319",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"placunicola",NA,"Arcotheres placunicola","accepted","Species","accepted","P.K.L. Ng, 2018","WoRMS",NA,7604
"1448700",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"pollus",NA,"Arcotheres pollus","accepted","Species","accepted","Ahyong & PKL Ng, 2020","WoRMS",NA,7605
"1264594",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"purpureus",NA,"Arcotheres purpureus","accepted","Species","accepted","(Alcock, 1900)","WoRMS",NA,7606
"1516597",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"quadratus",NA,"Arcotheres quadratus","accepted","Species","accepted","(Rathbun, 1909)","WoRMS",NA,7607
"445091",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"rayi",NA,"Arcotheres rayi","accepted","Species","accepted","Ahyong & P.K.L. Ng, 2007","WoRMS",NA,7608
"445092",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"rhombifer",NA,"Arcotheres rhombifer","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7609
"1058946",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"ridgewayi",NA,"Arcotheres ridgewayi","accepted","Species","accepted","(Southwell, 1911)","WoRMS",NA,7610
"445093",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"rotundatus",NA,"Arcotheres rotundatus","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7611
"1259098",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"shahi",NA,"Arcotheres shahi","accepted","Species","accepted","J.N. Trivedi, E. Campos & Vachhrajani, 2018","WoRMS",NA,7612
"445094",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"similis",NA,"Arcotheres similis","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7613
"445095",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"sinensis",NA,"Arcotheres sinensis","accepted","Species","accepted","(Shen, 1932)","WoRMS",NA,7614
"445096",7613,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"spinidactylus",NA,"Arcotheres spinidactylus","superseded combination","Species","synonym","(Gordon, 1936)","WORMS","445094",7615
"445097",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"tivelae",NA,"Arcotheres tivelae","accepted","Species","accepted","(Gordon, 1936)","WoRMS",NA,7616
"1447255",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"vicajii",NA,"Arcotheres vicajii","accepted","Species","accepted","(Chhapgar, 1957)","WoRMS",NA,7617
"445098",0,"Malacostraca","Decapoda","Pinnotheridae","Arcotheres",NA,"winckworthi",NA,"Arcotheres winckworthi","accepted","Species","accepted","(Gordon, 1936)","WoRMS",NA,7618
"410814",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"aidae",NA,"Austinixa aidae","accepted","Species","accepted","(Righi, 1967)","WoRMS",NA,7619
"1435862",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"artankeri",NA,"Austinixa artankeri","accepted","Species","accepted","Palacios Theil & Felder, 2020","WoRMS",NA,7620
"445015",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"behreae",NA,"Austinixa behreae","accepted","Species","accepted","(R.B. Manning & Felder, 1989)","WoRMS",NA,7621
"445016",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"bragantina",NA,"Austinixa bragantina","accepted","Species","accepted","Coelho, 2005","WoRMS",NA,7622
"410815",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"chacei",NA,"Austinixa chacei","accepted","Species","accepted","(Wass, 1955)","WoRMS",NA,7623
"410816",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"cristata",NA,"Austinixa cristata","accepted","Species","accepted","(Rathbun, 1900)","WoRMS",NA,7624
"1435861",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"cuestai",NA,"Austinixa cuestai","accepted","Species","accepted","Palacios Theil & Felder, 2020","WoRMS",NA,7625
"445017",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"felipensis",NA,"Austinixa felipensis","accepted","Species","accepted","(Glassell, 1935)","WoRMS",NA,7626
"445018",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"gorei",NA,"Austinixa gorei","accepted","Species","accepted","(R.B. Manning & Felder, 1989)","WoRMS",NA,7627
"452024",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"hardyi",NA,"Austinixa hardyi","accepted","Species","accepted","Heard & R.B. Manning, 1997","WoRMS",NA,7628
"445019",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"leptodactyla",NA,"Austinixa leptodactyla","accepted","Species","accepted","(Coelho, 1997)","WoRMS",NA,7629
"1511303",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"marianae",NA,"Austinixa marianae","accepted","Species","accepted","Salgado-Barragán, Raymonduo-Huizar & Ayón-Parente, 2020","WoRMS",NA,7630
"410817",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"patagoniensis",NA,"Austinixa patagoniensis","accepted","Species","accepted","(Rathbun, 1918)","WoRMS",NA,7631
"1435863",0,"Malacostraca","Decapoda","Pinnotheridae","Austinixa",NA,"roblesi",NA,"Austinixa roblesi","accepted","Species","accepted","Palacios Theil & Felder, 2020","WoRMS",NA,7632
"445099",0,"Malacostraca","Decapoda","Pinnotheridae","Austinotheres",NA,"angelicus",NA,"Austinotheres angelicus","accepted","Species","accepted","(Lockington, 1877)","WoRMS",NA,7633
"1298804",0,"Malacostraca","Decapoda","Pinnotheridae","Austrotheres",NA,"holothuriensis",NA,"Austrotheres holothuriensis","accepted","Species","accepted","(Baker, 1907)","WoRMS",NA,7634
"1298803",0,"Malacostraca","Decapoda","Pinnotheridae","Austrotheres",NA,"pregenzeri",NA,"Austrotheres pregenzeri","accepted","Species","accepted","Ahyong, 2018","WoRMS",NA,7635
"445100",0,"Malacostraca","Decapoda","Pinnotheridae","Bonita",NA,"mexicana",NA,"Bonita mexicana","accepted","Species","accepted","E. Campos, 2009","WoRMS",NA,7636
"1448699",0,"Malacostraca","Decapoda","Pinnotheridae","Buergeres",NA,"choprai",NA,"Buergeres choprai","accepted","Species","accepted","Ahyong & PKL Ng, 2020","WoRMS",NA,7637
"445101",0,"Malacostraca","Decapoda","Pinnotheridae","Buergeres",NA,"deccanensis",NA,"Buergeres deccanensis","accepted","Species","accepted","(Chopra, 1931)","WoRMS",NA,7638
"445102",0,"Malacostraca","Decapoda","Pinnotheridae","Buergeres",NA,"holothuriae",NA,"Buergeres holothuriae","accepted","Species","accepted","(Semper, 1880)","WoRMS",NA,7639
"445103",0,"Malacostraca","Decapoda","Pinnotheridae","Buergeres",NA,"ortmanni",NA,"Buergeres ortmanni","accepted","Species","accepted","(Bürger, 1895)","WoRMS",NA,7640
"445104",7640,"Malacostraca","Decapoda","Pinnotheridae","Buergeres",NA,"tenuipes",NA,"Buergeres tenuipes","superseded combination","Species","synonym","(Bürger, 1895)","WORMS","445103",7641
"882140",0,"Malacostraca","Decapoda","Pinnotheridae","Calyptraeotheres",NA,"camposi",NA,"Calyptraeotheres camposi","accepted","Species","accepted","Ayón-Parente & Hendrickx, 2014","WoRMS",NA,7642
"445105",0,"Malacostraca","Decapoda","Pinnotheridae","Calyptraeotheres",NA,"garthi",NA,"Calyptraeotheres garthi","accepted","Species","accepted","(Fenucci, 1975)","WoRMS",NA,7643
"445106",0,"Malacostraca","Decapoda","Pinnotheridae","Calyptraeotheres",NA,"granti",NA,"Calyptraeotheres granti","accepted","Species","accepted","(Glassell, 1933)","WoRMS",NA,7644
"445107",0,"Malacostraca","Decapoda","Pinnotheridae","Calyptraeotheres",NA,"hernandezi",NA,"Calyptraeotheres hernandezi","accepted","Species","accepted","Hernández-Ávila & E. Campos, 2006","WoRMS",NA,7645
"558129",0,"Malacostraca","Decapoda","Pinnotheridae","Calyptraeotheres",NA,"pepeluisi",NA,"Calyptraeotheres pepeluisi","accepted","Species","accepted","E. Campos & Hernández-Ávila, 2010","WoRMS",NA,7646
