Family,Genus,Subgenus,ScientificName,Species,SubSpecies,taxonRank_gbif,taxonomicStatus_gbif,taxonRank_corr,AphiaID,Match type,Qualitystatus,Taxon status,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,isMarine,isBrackish,isFresh,isTerrestrial,valid_AphiaID,reason_excluded,reason_included,match,comments,link
"""Potamidae""","""Nanhaipotamon""",NA,"""Nanhaipotamon macau""","""macau""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1316633,exact,Checked by Taxonomic Editor,accepted,Nanhaipotamon macau,"C. Huang, K.C. Wong & Ahyong, 2018",1316633,Nanhaipotamon macau,"C. Huang, K.C. Wong & Ahyong, 2018",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Nanhaipotamon,,macau,,0,1,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Iomon""",NA,"""Iomon luangprabangense""","""luangprabangense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443155,exact,Checked by Taxonomic Editor,accepted,Iomon luangprabangense,"(Rathbun, 1904)",443155,Iomon luangprabangense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Iomon,,luangprabangense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis japonica""","""japonicum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",208836,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) japonica,"(A. Milne-Edwards, 1861)",208836,Charybdis (Charybdis) japonica,"(A. Milne-Edwards, 1861)",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,japonica,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon anomalum""","""anomalum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443156,exact,Checked by Taxonomic Editor,accepted,Isolapotamon anomalum,"(Chace, 1938)",443156,Isolapotamon anomalum,"(Chace, 1938)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,anomalum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Arenaeus""",NA,"""Arenaeus cribarius""","""cribarius""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",158046,near_1,Checked by Taxonomic Editor,accepted,Arenaeus cribrarius,"(Lamarck, 1818)",158046,Arenaeus cribrarius,"(Lamarck, 1818)",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Arenaeus,,cribrarius,,1,,,,,,misspelling,fuzzyWORMS,,
"""Pilumnidae""","""Pilumnus""",NA,"""Pilumnus scabrisculus""","""scabrisculus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",210155,phonetic,Checked by Taxonomic Editor,accepted,Pilumnus scabriusculus,"Adams & White, 1849",210155,Pilumnus scabriusculus,"Adams & White, 1849",Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,,scabriusculus,,1,,,,,,misspelling,fuzzyWORMS,,
"""Potamidae""","""Potamiscus""",NA,"""Potamiscus yunnanensis""","""yunnanensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443268,exact,Checked by Taxonomic Editor,accepted,Potamiscus yunnanensis,"(Kemp, 1924)",443268,Potamiscus yunnanensis,"(Kemp, 1924)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamiscus,,yunnanensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa pingtung""","""pingtung""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443079,exact,Checked by Taxonomic Editor,accepted,Geothelphusa pingtung,"S.H. Tan & H.-C. Liu, 1998",443079,Geothelphusa pingtung,"S.H. Tan & H.-C. Liu, 1998",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,pingtung,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Teretamon""",NA,"""Teretamon spelaeum""","""spelaeum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1246679,exact,Checked by Taxonomic Editor,accepted,Teretamon spelaeum,"Absar, Mitra & Kharkongor, 2017",1246679,Teretamon spelaeum,"Absar, Mitra & Kharkongor, 2017",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Teretamon,,spelaeum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Johora""",NA,"""Johora johorensis""","""johorense""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443180,exact,Checked by Taxonomic Editor,accepted,Johora johorensis,"(J. Roux, 1936)",443180,Johora johorensis,"(J. Roux, 1936)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Johora,,johorensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon kinabaluense""","""kinabaluense""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443166,exact,Checked by Taxonomic Editor,accepted,Isolapotamon kinabaluense,"(Rathbun, 1904)",443166,Isolapotamon kinabaluense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,kinabaluense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Johora""",NA,"""Johora singaporensis""","""singaporensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443183,exact,Checked by Taxonomic Editor,accepted,Johora singaporensis,"P.K.L. Ng, 1986",443183,Johora singaporensis,"P.K.L. Ng, 1986",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Johora,,singaporensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Hymenosomatidae""","""Amarinus""",NA,"""Amarinus lutarius""","""lutarius""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",441734,exact,Checked by Taxonomic Editor,accepted,Amarinus lutarius,"JS Lucas & Davie, 1982",441734,Amarinus lutarius,"JS Lucas & Davie, 1982",Animalia,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Amarinus,,lutarius,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Hymenosomatidae""","""Amarinus""",NA,"""Amarinus latinasus""","""latinasus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",441733,exact,Checked by Taxonomic Editor,accepted,Amarinus latinasus,"JS Lucas, 1981",441733,Amarinus latinasus,"JS Lucas, 1981",Animalia,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Amarinus,,latinasus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Lobothelphusa""",NA,"""Lobothelphusa crenulifera""","""crenulifera""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442942,exact,Checked by Taxonomic Editor,accepted,Lobothelphusa crenulifera,"(Wood-Mason, 1875)",442942,Lobothelphusa crenulifera,"(Wood-Mason, 1875)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Lobothelphusa,,crenulifera,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis rosaea""","""rosaea""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442859,,,accepted,Charybdis (Charybdis) rosea,"(Hombron & Jacquinot, 1846 [in Hombron & Jacquinot, 1842-1854])",442859,Charybdis (Charybdis) rosea,"(Hombron & Jacquinot, 1846 [in Hombron & Jacquinot, 1842-1854])",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,rosea,,1,0,0,0,,,misspelling,by hand,,https://www.marinespecies.org/aphia.php?p=taxdetails&id=442859
"""Portunidae""","""Charybdis""",NA,"""Charybdis seychellensis""","""natator""","""seychellensis""","""SUBSPECIES""","""SYNONYM""","""SUBSPECIES""",442864,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) seychellensis,"Crosnier, 1984",442864,Charybdis (Charybdis) seychellensis,"Crosnier, 1984",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,seychellensis,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Hymenosomatidae""","""Amarinus""",NA,"""Amarinus abatan""","""abatan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",441728,exact,Checked by Taxonomic Editor,accepted,Amarinus abatan,"Naruse, Mendoza & PKL Ng, 2008",441728,Amarinus abatan,"Naruse, Mendoza & PKL Ng, 2008",Animalia,Arthropoda,Malacostraca,Decapoda,Hymenosomatidae,Amarinus,,abatan,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis rathbuni""","""rathbuni""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442857,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) rathbuni,"Leene, 1938",442857,Charybdis (Charybdis) rathbuni,"Leene, 1938",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,rathbuni,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Epialtidae""","""Crocydocinus""",NA,"""Crocydocinus porg""","""porg""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,new spp,,by hand,,
"""Potamidae""","""Iomon""",NA,"""Iomon nan""","""nan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443154,exact,Checked by Taxonomic Editor,accepted,Iomon nan,"(P.K.L. Ng & Naiyanetr, 1993)",443154,Iomon nan,"(P.K.L. Ng & Naiyanetr, 1993)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Iomon,,nan,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Eosamon""",NA,"""Eosamon smithianum""","""smithianum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443035,exact,Checked by Taxonomic Editor,accepted,Eosamon smithianum,"(Kemp, 1923)",443035,Eosamon smithianum,"(Kemp, 1923)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Eosamon,,smithianum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Isolapotamon""",NA,"""Isolapotamon mindanaoense""","""mindanaoense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443168,exact,Checked by Taxonomic Editor,accepted,Isolapotamon mindanaoense,"(Rathbun, 1904)",443168,Isolapotamon mindanaoense,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Isolapotamon,,mindanaoense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Eosamon""",NA,"""Eosamon tumidum""","""tumidum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443037,exact,Checked by Taxonomic Editor,accepted,Eosamon tumidum,"(Wood-Mason, 1871)",443037,Eosamon tumidum,"(Wood-Mason, 1871)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Eosamon,,tumidum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Eosamon""",NA,"""Eosamon brousmichei""","""brousmichei""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443030,exact,Checked by Taxonomic Editor,accepted,Eosamon brousmichei,"(Rathbun, 1904)",443030,Eosamon brousmichei,"(Rathbun, 1904)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Eosamon,,brousmichei,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Arquatopotamon""",NA,"""Arquatopotamon jizushanense""","""jizushanense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1565746,exact,Checked by Taxonomic Editor,accepted,Arquatopotamon jizushanense,"K Chu, L Zhou & H Sun, 2017",1565746,Arquatopotamon jizushanense,"K Chu, L Zhou & H Sun, 2017",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Arquatopotamon,,jizushanense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa candidiensis""","""candidiensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443048,exact,Checked by Taxonomic Editor,accepted,Geothelphusa candidiensis,"Bott, 1967",443048,Geothelphusa candidiensis,"Bott, 1967",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,candidiensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa tali""","""tali""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443085,exact,Checked by Taxonomic Editor,accepted,Geothelphusa tali,"Shy, P.K.L. Ng & Yu, 1994",443085,Geothelphusa tali,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,tali,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa nanao""","""nanao""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443075,exact,Checked by Taxonomic Editor,accepted,Geothelphusa nanao,"Shy, P.K.L. Ng & Yu, 1994",443075,Geothelphusa nanao,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,nanao,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Neotiwaripotamon""",NA,"""Neotiwaripotamon jianfengense""","""jianfengense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443240,exact,Checked by Taxonomic Editor,accepted,Neotiwaripotamon jianfengense,"Dai & Naiyanetr, 1994",443240,Neotiwaripotamon jianfengense,"Dai & Naiyanetr, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Neotiwaripotamon,,jianfengense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Calcipotamon""",NA,"""Calcipotamon puglabrum""","""puglabrum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1432886,exact,Checked by Taxonomic Editor,accepted,Calcipotamon puglabrum,"C. Huang, S.-Z. Huang & Z.-X. Shen, 2020",1432886,Calcipotamon puglabrum,"C. Huang, S.-Z. Huang & Z.-X. Shen, 2020",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Calcipotamon,,puglabrum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Lobothelphusa""",NA,"""Lobothelphusa crenulifera""","""crenuliferum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",442942,exact,Checked by Taxonomic Editor,accepted,Lobothelphusa crenulifera,"(Wood-Mason, 1875)",442942,Lobothelphusa crenulifera,"(Wood-Mason, 1875)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Lobothelphusa,,crenulifera,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Malayopotamon""",NA,"""Malayopotamon granulatum""","""granulatum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443206,exact,Checked by Taxonomic Editor,accepted,Malayopotamon granulatum,"(de Man, 1892)",443206,Malayopotamon granulatum,"(de Man, 1892)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Malayopotamon,,granulatum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Takpotamon""",NA,"""Takpotamon galyaniae""","""galyaniae""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443391,exact,Checked by Taxonomic Editor,accepted,Takpotamon galyaniae,"(Naiyanetr, 2001)",443391,Takpotamon galyaniae,"(Naiyanetr, 2001)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Takpotamon,,galyaniae,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Inachidae""","""Macropodia""",NA,"""Macropodia aegyptia""","""aegyptia""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",107343,,,accepted,Macropodia longirostris,"(JC Fabricius, 1775)",107343,Macropodia longirostris,"(JC Fabricius, 1775)",Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,Macropodia,,longirostris,,1,0,0,0,,,synonym,by hand,,https://zse.pensoft.net/article/48342/
"""Potamidae""","""Paratelphusula""",NA,"""Paratelphusula dayana""","""dayana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",442946,exact,Checked by Taxonomic Editor,accepted,Paratelphusula dayana,"(Wood-Mason, 1871)",442946,Paratelphusula dayana,"(Wood-Mason, 1871)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Paratelphusula,,dayana,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Malayopotamon""",NA,"""Malayopotamon granulosum""","""granulosus""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",443207,exact,Checked by Taxonomic Editor,accepted,Malayopotamon granulosum,"(Balss, 1937)",443207,Malayopotamon granulosum,"(Balss, 1937)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Malayopotamon,,granulosum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamon""",NA,"""Potamon potamios""","""potamios""","""potamios""","""SUBSPECIES""","""SYNONYM""","""SUBSPECIES""",442960,exact,Checked by Taxonomic Editor,accepted,Potamon potamios,"(Olivier, 1804)",442960,Potamon potamios,"(Olivier, 1804)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,,potamios,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Charybdis""",NA,"""Charybdis amboinensis""","""sexdentatum""",NA,"""SPECIES""","""SYNONYM""","""SPECIES""",208834,exact,Checked by Taxonomic Editor,accepted,Charybdis (Charybdis) amboinensis,"Leene, 1938",208834,Charybdis (Charybdis) amboinensis,"Leene, 1938",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Charybdis,amboinensis,,1,,,,,,synonym,fuzzyWORMS,missing subgenus,
"""Potamidae""","""Planumon""",NA,"""Planumon cochinchinense""","""cochinchinense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443254,exact,Checked by Taxonomic Editor,accepted,Planumon cochinchinense,"(de Man, 1898)",443254,Planumon cochinchinense,"(de Man, 1898)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Planumon,,cochinchinense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Trichopotamon""",NA,"""Trichopotamon sikkimense""","""sikkimense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443423,exact,Checked by Taxonomic Editor,accepted,Trichopotamon sikkimense,"(Rathbun, 1905)",443423,Trichopotamon sikkimense,"(Rathbun, 1905)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Trichopotamon,,sikkimense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Himalayapotamon""",NA,"""Himalayapotamon garhwalense""","""garhwalense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1059410,exact,Checked by Taxonomic Editor,accepted,Himalayapotamon garhwalense,"Pati & Singh, 2017",1059410,Himalayapotamon garhwalense,"Pati & Singh, 2017",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Himalayapotamon,,garhwalense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Portunidae""","""Portunus""",NA,"""Portunus atecuicitlis""","""atecuicitlis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Pilumnidae""","""Santeella""",NA,"""Santeella lillyae""","""lillyae""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Leucosiidae""","""Iliacantha""",NA,"""Iliacantha panamanica""","""panamanica""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,fossil,,by hand,,
"""Parthenopidae""","""Parthenope""",NA,"""Lambrus harpax""","""harpax""",NA,"""SPECIES""","""DOUBTFUL""","""SPECIES""",,,,,,,,,,,,,,,,,,,,,,,,not found,,by hand,not recognized by worms,
"""Portunidae""","""Charybdis""",NA,"""Charybdis quadrimaculata""","""quadrimaculata""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",863608,exact,Checked by Taxonomic Editor,accepted,Charybdis (Gonioneptunus) quadrimaculata,"H.L. Chen & S.L. Yang in S.L. Yang, H.L. Chen & Dai, 2011",863608,Charybdis (Gonioneptunus) quadrimaculata,"H.L. Chen & S.L. Yang in S.L. Yang, H.L. Chen & Dai, 2011",Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,Gonioneptunus,quadrimaculata,,1,0,0,0,,,synonym,fuzzyWORMS,missing subgenus,
"""Leucosiidae""","""Philyra""",NA,"""Philyra alcocki""","""alcocki""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",441263,exact,Checked by Taxonomic Editor,unaccepted,Philyra alcocki,"Kemp, 1915",1557486,Alcolyra alcocki,"(Kemp, 1915)",Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Philyra,,alcocki,,0,1,0,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa boreas""","""boreas""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1547238,exact,Checked by Taxonomic Editor,accepted,Geothelphusa boreas,"Shy, Shih & Mao, 2021",1547238,Geothelphusa boreas,"Shy, Shih & Mao, 2021",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,boreas,,0,0,1,1,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Indawmon""",NA,"""Indawmon thanayei""","""thanayei""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1443481,exact,Checked by Taxonomic Editor,accepted,Indawmon thanayei,"P.K.L. Ng, Win Mar & H.-T. Shih, 2020",1443481,Indawmon thanayei,"P.K.L. Ng, Win Mar & H.-T. Shih, 2020",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Indawmon,,thanayei,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Leucosiidae""","""Urnalana""",NA,"""Urnalana chevreti""","""chevreti""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",441407,near_2,Checked by Taxonomic Editor,accepted,Urnalana chevertii,"(Haswell, 1879)",441407,Urnalana chevertii,"(Haswell, 1879)",Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,Urnalana,,chevertii,,1,,,,,,misspelling,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa cilan""","""cilan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",880833,exact,Checked by Taxonomic Editor,accepted,Geothelphusa cilan,"Shy, H.-T. Shih & J.-J. Mao, 2014",880833,Geothelphusa cilan,"Shy, H.-T. Shih & J.-J. Mao, 2014",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,cilan,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Kukrimon""",NA,"""Kukrimon cucphuongensis""","""cucphuongensis""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443192,exact,Checked by Taxonomic Editor,accepted,Kukrimon cucphuongensis,"(Đăng, 1975)",443192,Kukrimon cucphuongensis,"(Đăng, 1975)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Kukrimon,,cucphuongensis,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon fujianense""","""fujianense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1061310,exact,Checked by Taxonomic Editor,accepted,Longpotamon fujianense,"(Dai & G. X. Chen, 1979)",1061310,Longpotamon fujianense,"(Dai & G. X. Chen, 1979)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,fujianense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Geothelphusa""",NA,"""Geothelphusa yangmingshan""","""yangmingshan""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443092,exact,Checked by Taxonomic Editor,accepted,Geothelphusa yangmingshan,"Shy, P.K.L. Ng & Yu, 1994",443092,Geothelphusa yangmingshan,"Shy, P.K.L. Ng & Yu, 1994",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Geothelphusa,,yangmingshan,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon jixiense""","""jixiense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1061276,exact,Checked by Taxonomic Editor,accepted,Longpotamon jixiense,"(Du, W. Lai, Deng & S.-G. Shen, 1979)",1061276,Longpotamon jixiense,"(Du, W. Lai, Deng & S.-G. Shen, 1979)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,jixiense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Ryukyum""",NA,"""Ryukyum yaeyamense""","""yaeyamense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443289,exact,Checked by Taxonomic Editor,accepted,Ryukyum yaeyamense,"(Minei, 1973)",443289,Ryukyum yaeyamense,"(Minei, 1973)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Ryukyum,,yaeyamense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Chinapotamon""",NA,"""Chinapotamon depressum""","""depressum""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443005,exact,Checked by Taxonomic Editor,accepted,Chinapotamon depressum,"(Dai, Y.Z. Song, L.L. Li & P.X. Liang, 1980)",443005,Chinapotamon depressum,"(Dai, Y.Z. Song, L.L. Li & P.X. Liang, 1980)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Chinapotamon,,depressum,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Longpotamon""",NA,"""Longpotamon xiangxiense""","""xiangxiense""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",1061296,exact,Checked by Taxonomic Editor,accepted,Longpotamon xiangxiense,"(Dai, 1995)",1061296,Longpotamon xiangxiense,"(Dai, 1995)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,,xiangxiense,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Potamiscus""",NA,"""Potamiscus montosus""","""montosus""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443260,exact,Checked by Taxonomic Editor,accepted,Potamiscus montosus,"Dai, Y.Z. Song, L.Y. He, W.J. Cao, Z.B. Xu & W.L. Zhong, 1975",443260,Potamiscus montosus,"Dai, Y.Z. Song, L.Y. He, W.J. Cao, Z.B. Xu & W.L. Zhong, 1975",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamiscus,,montosus,,0,0,1,0,,not marine,,fuzzyWORMS,,
"""Potamidae""","""Stoliczia""",NA,"""Stoliczia stoliczkana""","""stoliczkana""",NA,"""SPECIES""","""ACCEPTED""","""SPECIES""",443389,exact,Checked by Taxonomic Editor,accepted,Stoliczia stoliczkana,"(Wood-Mason, 1871)",443389,Stoliczia stoliczkana,"(Wood-Mason, 1871)",Animalia,Arthropoda,Malacostraca,Decapoda,Potamidae,Stoliczia,,stoliczkana,,0,0,1,0,,not marine,,fuzzyWORMS,,
