"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","canonical","taxonomicStatus","taxonRank","type","authorship","source","valid_AphiaID","id"
"411982",3344,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"eltaninae",NA,"Australeremus eltaninae","unaccepted","Species","synonym","McLaughlin & Gunn, 1992","WORMS","366503",2934
"590285",3347,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"indonesiensis",NA,"Australeremus indonesiensis","unaccepted","Species","synonym","McLaughlin, 1997","WORMS","366504",2935
"411983",3348,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"kirkii",NA,"Australeremus kirkii","unaccepted","Species","synonym","(Filhol, 1883)","WORMS","366505",2936
"411984",3350,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"laurentae",NA,"Australeremus laurentae","unaccepted","Species","synonym","McLaughlin & Gunn, 1992","WORMS","366506",2937
"411988",3356,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"stewartii",NA,"Australeremus stewartii","unaccepted","Species","synonym","(Filhol, 1883)","WORMS","366507",2938
"411989",3358,"Malacostraca","Decapoda","Paguridae","Australeremus",NA,"triserratus",NA,"Australeremus triserratus","unaccepted","Species","synonym","(Ortmann, 1892)","WORMS","366508",2939
"366148",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"carinatus",NA,"Bathypaguropsis carinatus","accepted","Species","accepted","Komai & Takeda, 2004","WoRMS",NA,2940
"366149",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"cruentus",NA,"Bathypaguropsis cruentus","accepted","Species","accepted","de Saint Laurent & McLaughlin in Forest, de Saint Laurent, McLaughlin & Lemaitre, 2000","WoRMS",NA,2941
"366150",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"foresti",NA,"Bathypaguropsis foresti","accepted","Species","accepted","Komai & Lemaitre, 2002","WoRMS",NA,2942
"366151",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"kuroshioensis",NA,"Bathypaguropsis kuroshioensis","accepted","Species","accepted","(Miyake, 1978)","WoRMS",NA,2943
"366152",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"marionensis",NA,"Bathypaguropsis marionensis","accepted","Species","accepted","McLaughlin, 1994","WoRMS",NA,2944
"366153",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"microps",NA,"Bathypaguropsis microps","accepted","Species","accepted","(Balss, 1911)","WoRMS",NA,2945
"411990",2943,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"rahayuae",NA,"Bathypaguropsis rahayuae","unaccepted","Species","synonym","McLaughlin, 1997","WORMS","366151",2946
"366154",0,"Malacostraca","Decapoda","Paguridae","Bathypaguropsis",NA,"yaldwyni",NA,"Bathypaguropsis yaldwyni","accepted","Species","accepted","McLaughlin, 1994","WoRMS",NA,2947
"411991",4085,"Malacostraca","Decapoda","Paguridae","Benthopagurus",NA,"cubensis",NA,"Benthopagurus cubensis","unaccepted","Species","synonym","Wass, 1963","WORMS","366953",2948
"411992",4084,"Malacostraca","Decapoda","Paguridae","Benthopagurus",NA,"schmitti",NA,"Benthopagurus schmitti","unaccepted","Species","synonym","Wass, 1963","WORMS","366952",2949
"411993",991,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"aequimanus",NA,"Bernhardus aequimanus","unaccepted","Species","synonym","Dana, 1852","WORMS","368340",2950
"411994",3512,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"armatus",NA,"Bernhardus armatus","unaccepted","Species","synonym","Dana, 1851","WORMS","366655",2951
"411995",3957,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"barbiger",NA,"Bernhardus barbiger","unaccepted","Species","synonym","A. Milne-Edwards, 1891","WORMS","366891",2952
"411996",3578,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"criniticornis",NA,"Bernhardus criniticornis","unaccepted","Species","synonym","Dana, 1852","WORMS","366674",2953
"411997",3609,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"Edwardsii",NA,"Bernhardus Edwardsii","unaccepted","Species","synonym","Dana, 1852","WORMS","366682",2954
"411998",3664,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"hirsutiusculus",NA,"Bernhardus hirsutiusculus","unaccepted","Species","synonym","Dana, 1851","WORMS","366699",2955
"411999",3765,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"novi-zealandiae",NA,"Bernhardus novi-zealandiae","unaccepted","Species","synonym","Dana, 1851","WORMS","366741",2956
"412000",3782,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"obesi-carpus",NA,"Bernhardus obesi-carpus","unaccepted","Species","synonym","Dana, 1852","WORMS","366747",2957
"1555652",3528,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"streblonyx",NA,"Bernhardus streblonyx","unaccepted","Species","synonym","Dana, 1852","WORMS","107232",2958
"412001",3086,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"tenuimanus",NA,"Bernhardus tenuimanus","unaccepted","Species","synonym","Dana, 1851","WORMS","366322",2959
"412002",3528,"Malacostraca","Decapoda","Paguridae","Bernhardus",NA,"typicus",NA,"Bernhardus typicus","unaccepted","Species","synonym","Dana, 1851","WORMS","107232",2960
"364539",2962,"Malacostraca","Decapoda","Paguridae","Boninpagurus",NA,"acanthocheles",NA,"Boninpagurus acanthocheles","unaccepted","Species","synonym","Asakura & Tachikawa, 2004","WORMS","1261515",2961
"1261515",0,"Malacostraca","Decapoda","Paguridae","Boninpagurus",NA,"pilosipes",NA,"Boninpagurus pilosipes","accepted","Species","accepted","(Stimpson, 1858)","WoRMS",NA,2962
"364541",0,"Malacostraca","Decapoda","Paguridae","Bythiopagurus",NA,"macrocolus",NA,"Bythiopagurus macrocolus","accepted","Species","accepted","McLaughlin, 2003","WoRMS",NA,2963
"412032",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"acanthodes",NA,"Catapaguroides acanthodes","unaccepted","Species","synonym","Fenizia, 1935","WORMS","107226",2964
"412033",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"acutifrons",NA,"Catapaguroides acutifrons","unaccepted","Species","synonym","A. Milne-Edwards & Bouvier, 1892","WORMS","107226",2965
"731989",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"brevidactylus",NA,"Catapaguroides brevidactylus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2966
"994304",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"bythos",NA,"Catapaguroides bythos","accepted","Species","accepted","Komai, 2017","WoRMS",NA,2967
"731990",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"conicus",NA,"Catapaguroides conicus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2968
"731991",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"crassimanus",NA,"Catapaguroides crassimanus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2969
"412570",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"crassipes","var. tuberculatus","Catapaguroides crassipes var. tuberculatus","unaccepted","Variety","synonym","Fenizia, 1937","WORMS","107226",2970
"412034",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"crassipes",NA,"Catapaguroides crassipes","unaccepted","Species","synonym","Fenizia, 1935","WORMS","107226",2971
"366156",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"cristimanus",NA,"Catapaguroides cristimanus","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2972
"366157",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"declivis",NA,"Catapaguroides declivis","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,2973
"366158",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"foresti",NA,"Catapaguroides foresti","accepted","Species","accepted","McLaughlin, 2002","WoRMS",NA,2974
"366159",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"fragilis",NA,"Catapaguroides fragilis","accepted","Species","accepted","(Melin, 1939)","WoRMS",NA,2975
"731992",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"hirsutus",NA,"Catapaguroides hirsutus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2976
"366160",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"hooveri",NA,"Catapaguroides hooveri","accepted","Species","accepted","McLaughlin & Pittman, 2002","WoRMS",NA,2977
"366161",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"iejimensis",NA,"Catapaguroides iejimensis","accepted","Species","accepted","Osawa & Takeda, 2004","WoRMS",NA,2978
"366162",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"inermis",NA,"Catapaguroides inermis","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2979
"107223",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"iris",NA,"Catapaguroides iris","accepted","Species","accepted","Bouvier, 1922","WoRMS",NA,2980
"366164",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"japonicus",NA,"Catapaguroides japonicus","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2981
"366165",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"karubar",NA,"Catapaguroides karubar","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,2982
"366166",2974,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"kasei",NA,"Catapaguroides kasei","unaccepted","Species","synonym","Osawa & Takeda, 2004","WORMS","366158",2983
"731993",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"levigatus",NA,"Catapaguroides levigatus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2984
"1297527",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"longior",NA,"Catapaguroides longior","accepted","Species","accepted","Komai, Yamada & Shirakawa, 2010","WoRMS",NA,2985
"412571",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"macrochirus","var. platichelus","Catapaguroides macrochirus var. platichelus","unaccepted","Variety","synonym","Fenizia, 1937","WORMS","107226",2986
"412035",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"macrochirus",NA,"Catapaguroides macrochirus","unaccepted","Species","synonym","Fenizia, 1937","WORMS","107226",2987
"412036",2876,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"macrophthalmus",NA,"Catapaguroides macrophthalmus","unaccepted","Species","synonym","Bouvier, 1922","WORMS","364535",2988
"107224",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"megalops",NA,"Catapaguroides megalops","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1892","WoRMS",NA,2989
"368380",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"melini",NA,"Catapaguroides melini","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2990
"107225",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"microps",NA,"Catapaguroides microps","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1892","WoRMS",NA,2991
"366167",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"mortenseni",NA,"Catapaguroides mortenseni","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2992
"366168",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"olfaciens",NA,"Catapaguroides olfaciens","accepted","Species","accepted","(Alcock, 1905)","WoRMS",NA,2993
"366169",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"pectinipes",NA,"Catapaguroides pectinipes","accepted","Species","accepted","(Lewinsohn, 1969)","WoRMS",NA,2994
"731994",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"pusillus",NA,"Catapaguroides pusillus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,2995
"994302",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"rubromaculatus",NA,"Catapaguroides rubromaculatus","accepted","Species","accepted","Komai, 2017","WoRMS",NA,2996
"366170",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"setosus",NA,"Catapaguroides setosus","accepted","Species","accepted","(Edmondson, 1951)","WoRMS",NA,2997
"366171",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"spinulimanus",NA,"Catapaguroides spinulimanus","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,2998
"753941",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"tanseiae",NA,"Catapaguroides tanseiae","accepted","Species","accepted","Komai, 2014","WoRMS",NA,2999
"731995",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"tenuiclavus",NA,"Catapaguroides tenuiclavus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3000
"412572",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"timidus","var. neapolitanus","Catapaguroides timidus var. neapolitanus","unaccepted","Variety","synonym","Fenizia, 1937","WORMS","107226",3001
"148421",3057,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"timidus",NA,"Catapaguroides timidus","unaccepted","Species","synonym","(P. Roux, 1830)","WORMS","107226",3002
"590357",4094,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"trichophthalmus",NA,"Catapaguroides trichophthalmus","unaccepted","Species","synonym","Forest, 1954","WORMS","366948",3003
"731996",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"tuber",NA,"Catapaguroides tuber","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3004
"458687",0,"Malacostraca","Decapoda","Paguridae","Catapaguroides",NA,"umbra",NA,"Catapaguroides umbra","accepted","Species","accepted","Komai, 2009","WoRMS",NA,3005
"366252",0,"Malacostraca","Decapoda","Paguridae","Catapaguropsis",NA,"brucei",NA,"Catapaguropsis brucei","accepted","Species","accepted","McLaughlin & Lemaitre, 2007","WoRMS",NA,3006
"366251",0,"Malacostraca","Decapoda","Paguridae","Catapaguropsis",NA,"queenslandica",NA,"Catapaguropsis queenslandica","accepted","Species","accepted","Lemaitre & McLaughlin, 2006","WoRMS",NA,3007
"366253",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"albatrossae",NA,"Catapagurus albatrossae","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3008
"366255",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"alcocki",NA,"Catapagurus alcocki","accepted","Species","accepted","McLaughlin in Hogarth, Gherardi & McLaughlin, 1998","WoRMS",NA,3009
"412037",3383,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"australis",NA,"Catapagurus australis","unaccepted","Species","synonym","Henderson, 1888","WORMS","366537",3010
"851760",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"cunhai",NA,"Catapagurus cunhai","accepted","Species","accepted","Nucci & Schmidt de Melo, 2012","WoRMS",NA,3011
"366256",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"danida",NA,"Catapagurus danida","accepted","Species","accepted","McLaughlin, 2002","WoRMS",NA,3012
"412039",4046,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"diomedeae",NA,"Catapagurus diomedeae","unaccepted","Species","synonym","Faxon, 1893","WORMS","366903",3013
"412038",3478,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"doederleini",NA,"Catapagurus doederleini","unaccepted","Species","synonym","Doflein, 1902","WORMS","364549",3014
"211133",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"ensifer",NA,"Catapagurus ensifer","accepted","Species","accepted","Henderson, 1893","WoRMS",NA,3015
"1511004",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"exilidigitus",NA,"Catapagurus exilidigitus","accepted","Species","accepted","Komai & Rahayu, 2021","WoRMS",NA,3016
"1511005",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"fimbriatus",NA,"Catapagurus fimbriatus","accepted","Species","accepted","Komai & Rahayu, 2021","WoRMS",NA,3017
"366257",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"franklinae",NA,"Catapagurus franklinae","accepted","Species","accepted","McLaughlin, 2004","WoRMS",NA,3018
"412573",3020,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"gracilis","var. intermedius","Catapagurus gracilis var. intermedius","unaccepted","Variety","synonym","A. Milne-Edwards & Bouvier, 1893","WORMS","366258",3019
"366258",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"gracilis",NA,"Catapagurus gracilis","accepted","Species","accepted","(Smith, 1881)","WoRMS",NA,3020
"366259",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"granulatus",NA,"Catapagurus granulatus","accepted","Species","accepted","Edmondson, 1951","WoRMS",NA,3021
"366260",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"haigae",NA,"Catapagurus haigae","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3022
"366261",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"hirayamai",NA,"Catapagurus hirayamai","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3023
"366262",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"holthuisi",NA,"Catapagurus holthuisi","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,3024
"366263",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"imperialis",NA,"Catapagurus imperialis","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3025
"458686",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"insolitus",NA,"Catapagurus insolitus","accepted","Species","accepted","Komai & Osawa, 2009","WoRMS",NA,3026
"412040",3032,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"japonicus",NA,"Catapagurus japonicus","unaccepted","Species","synonym","Yokoya, 1933","WORMS","366268",3027
"366264",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"kosugei",NA,"Catapagurus kosugei","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3028
"1511006",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"latus",NA,"Catapagurus latus","accepted","Species","accepted","Komai & Rahayu, 2021","WoRMS",NA,3029
"366265",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"lewinsohni",NA,"Catapagurus lewinsohni","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3030
"366266",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"maclaughlinae",NA,"Catapagurus maclaughlinae","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3031
"366268",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"misakiensis",NA,"Catapagurus misakiensis","accepted","Species","accepted","Terao, 1914","WoRMS",NA,3032
"412041",3401,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"muricatus",NA,"Catapagurus muricatus","unaccepted","Species","synonym","Henderson, 1896","WORMS","217268",3033
"366269",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"oculocrassus",NA,"Catapagurus oculocrassus","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,3034
"412042",3036,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"sharrei",NA,"Catapagurus sharrei","unaccepted","Species","synonym","A. Milne-Edwards, 1880","WORMS","366270",3035
"366270",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"sharreri",NA,"Catapagurus sharreri","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS",NA,3036
"412043",3036,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"socialis",NA,"Catapagurus socialis","unaccepted","Species","synonym","(Smith, 1881)","WORMS","366270",3037
"412044",3036,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"sparreri",NA,"Catapagurus sparreri","unaccepted","Species","synonym","A. Milne-Edwards, 1880","WORMS","366270",3038
"366271",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"spinicarpus",NA,"Catapagurus spinicarpus","accepted","Species","accepted","de Saint Laurent & McLaughlin in Forest, de Saint Laurent, McLaughlin & Lemaitre, 2000","WoRMS",NA,3039
"366272",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"tanimbarensis",NA,"Catapagurus tanimbarensis","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,3040
"1564757",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"tenuilamina",NA,"Catapagurus tenuilamina","accepted","Species","accepted","Komai, Miller & Malay, 2022","WoRMS",NA,3041
"366273",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"toyoshioae",NA,"Catapagurus toyoshioae","accepted","Species","accepted","(Asakura, 2001)","WoRMS",NA,3042
"366274",0,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"tuberculosus",NA,"Catapagurus tuberculosus","accepted","Species","accepted","(Asakura, 1999)","WoRMS",NA,3043
"412045",3414,"Malacostraca","Decapoda","Paguridae","Catapagurus",NA,"vallatus",NA,"Catapagurus vallatus","unaccepted","Species","synonym","(Melin, 1939)","WORMS","366550",3044
"364543",0,"Malacostraca","Decapoda","Paguridae","Ceratopagurus",NA,"pilosimanus",NA,"Ceratopagurus pilosimanus","accepted","Species","accepted","Yokoya, 1933","WoRMS",NA,3045
"412046",3413,"Malacostraca","Decapoda","Paguridae","Ceratopagurus",NA,"tricarinatus",NA,"Ceratopagurus tricarinatus","unaccepted","Species","synonym","(Stimpson, 1858)","WORMS","366549",3046
"597484",0,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"caeruleus",NA,"Cestopagurus caeruleus","accepted","Species","accepted","Komai & Poupin, 2012","WoRMS",NA,3047
"217264",0,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"coutieri",NA,"Cestopagurus coutieri","accepted","Species","accepted","Bouvier, 1897","WoRMS",NA,3048
"412047",3478,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"doederleini",NA,"Cestopagurus doederleini","unaccepted","Species","synonym","(Doflein, 1902)","WORMS","364549",3049
"412048",3389,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"Helleri",NA,"Cestopagurus Helleri","unaccepted","Species","synonym","Balss, 1915","WORMS","217266",3050
"817554",0,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"hinepuia",NA,"Cestopagurus hinepuia","accepted","Species","accepted","Komai, Tsuchida & MR Clark, 2014","WoRMS",NA,3051
"590356",4047,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"lineatus",NA,"Cestopagurus lineatus","unaccepted","Species","synonym","Wass, 1963","WORMS","366904",3052
"412052",2993,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"olfaciens",NA,"Cestopagurus olfaciens","unaccepted","Species","synonym","Alcock, 1905","WORMS","366168",3053
"412053",2994,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"pectinipes",NA,"Cestopagurus pectinipes","unaccepted","Species","synonym","Lewinsohn, 1969","WORMS","366169",3054
"366298",0,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"puniceus",NA,"Cestopagurus puniceus","accepted","Species","accepted","Komai & Takeda, 2005","WoRMS",NA,3055
"1350196",2997,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"setosus",NA,"Cestopagurus setosus","unaccepted","Species","synonym","Edmondson, 1951","WORMS","366170",3056
"107226",0,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"timidus",NA,"Cestopagurus timidus","accepted","Species","accepted","(P Roux, 1830 [in P Roux, 1828-1830])","WoRMS",NA,3057
"412049",3414,"Malacostraca","Decapoda","Paguridae","Cestopagurus",NA,"vallatus",NA,"Cestopagurus vallatus","unaccepted","Species","synonym","(Melin, 1939)","WORMS","366550",3058
"364545",0,"Malacostraca","Decapoda","Paguridae","Chanopagurus",NA,"atopos",NA,"Chanopagurus atopos","accepted","Species","accepted","Lemaitre, 2003","WoRMS",NA,3059
"364547",0,"Malacostraca","Decapoda","Paguridae","Cycetopagurus",NA,"morgani",NA,"Cycetopagurus morgani","accepted","Species","accepted","McLaughlin, 2004","WoRMS",NA,3060
"366300",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"barunajaya",NA,"Decaphyllus barunajaya","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,3061
"1261516",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"brevis",NA,"Decaphyllus brevis","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3062
"1261517",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"deliquus",NA,"Decaphyllus deliquus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3063
"366301",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"junquai",NA,"Decaphyllus junquai","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,3064
"1261518",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"litoralis",NA,"Decaphyllus litoralis","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3065
"366302",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"maci",NA,"Decaphyllus maci","accepted","Species","accepted","McLaughlin, 1997","WoRMS",NA,3066
"1261519",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"proprius",NA,"Decaphyllus proprius","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3067
"366303",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"similis",NA,"Decaphyllus similis","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,3068
"366304",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"spinicornis",NA,"Decaphyllus spinicornis","accepted","Species","accepted","de Saint Laurent, 1968","WoRMS",NA,3069
"1261520",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"spinulodigitus",NA,"Decaphyllus spinulodigitus","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3070
"1261521",0,"Malacostraca","Decapoda","Paguridae","Decaphyllus",NA,"tenuis",NA,"Decaphyllus tenuis","accepted","Species","accepted","Komai & Rahayu, 2013","WoRMS",NA,3071
"366306",0,"Malacostraca","Decapoda","Paguridae","Dentalopagurus",NA,"levii",NA,"Dentalopagurus levii","accepted","Species","accepted","McLaughlin, 2007","WoRMS",NA,3072
"411838",0,"Malacostraca","Decapoda","Paguridae","Dentalopagurus",NA,"rutilocintus",NA,"Dentalopagurus rutilocintus","accepted","Species","accepted","Osawa & TY Chan, 2008","WoRMS",NA,3073
"366314",0,"Malacostraca","Decapoda","Paguridae","Diacanthurus",NA,"ecphyma",NA,"Diacanthurus ecphyma","accepted","Species","accepted","McLaughlin & Forest, 1997","WoRMS",NA,3074
"366315",0,"Malacostraca","Decapoda","Paguridae","Diacanthurus",NA,"ophthalmicus",NA,"Diacanthurus ophthalmicus","accepted","Species","accepted","(Ortmann, 1892)","WoRMS",NA,3075
"366316",0,"Malacostraca","Decapoda","Paguridae","Diacanthurus",NA,"richeri",NA,"Diacanthurus richeri","accepted","Species","accepted","McLaughlin & Forest, 1997","WoRMS",NA,3076
"366317",0,"Malacostraca","Decapoda","Paguridae","Diacanthurus",NA,"rubricatus",NA,"Diacanthurus rubricatus","accepted","Species","accepted","(Henderson, 1888)","WoRMS",NA,3077
