"AphiaID","accid","class","order","family","genus","subgenus","species","subspecies","ScientificName","taxonomicStatus","taxonRank","type","authorship","source"
"392673",0,"Malacostraca","Decapoda","Munididae","Paramunida",NA,"stichas",NA,"Paramunida stichas","accepted","Species","accepted","Macpherson, 1993","WoRMS"
"562468",0,"Malacostraca","Decapoda","Munididae","Paramunida",NA,"tenera",NA,"Paramunida tenera","accepted","Species","accepted","Cabezas, Macpherson & Machordom, 2010","WoRMS"
"392674",0,"Malacostraca","Decapoda","Munididae","Paramunida",NA,"thalie",NA,"Paramunida thalie","accepted","Species","accepted","Macpherson, 1993","WoRMS"
"392675",0,"Malacostraca","Decapoda","Munididae","Paramunida",NA,"tricarinata",NA,"Paramunida tricarinata","accepted","Species","accepted","(Alcock, 1894)","WoRMS"
"392680",0,"Malacostraca","Decapoda","Munididae","Plesionida",NA,"aliena",NA,"Plesionida aliena","accepted","Species","accepted","(Macpherson, 1996)","WoRMS"
"744637",0,"Malacostraca","Decapoda","Munididae","Plesionida",NA,"aurelia",NA,"Plesionida aurelia","accepted","Species","accepted","Ahyong, Taylor & McCallum, 2013","WoRMS"
"472951",0,"Malacostraca","Decapoda","Munididae","Plesionida",NA,"concava",NA,"Plesionida concava","accepted","Species","accepted","Cabezas, Macpherson & Machordom, 2009","WoRMS"
"392681",0,"Malacostraca","Decapoda","Munididae","Plesionida",NA,"psila",NA,"Plesionida psila","accepted","Species","accepted","Baba & de Saint Laurent, 1996","WoRMS"
"392682",0,"Malacostraca","Decapoda","Munididae","Pleuroncodes",NA,"monodon",NA,"Pleuroncodes monodon","accepted","Species","accepted","(H Milne Edwards, 1837 [in H Milne Edwards, 1834-1840])","WoRMS"
"392683",0,"Malacostraca","Decapoda","Munididae","Pleuroncodes",NA,"planipes",NA,"Pleuroncodes planipes","accepted","Species","accepted","Stimpson, 1860","WoRMS"
"392684",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"bellior",NA,"Raymunida bellior","accepted","Species","accepted","(Miyake & Baba, 1967)","WoRMS"
"392685",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"cagnetei",NA,"Raymunida cagnetei","accepted","Species","accepted","Macpherson & Machordom, 2000","WoRMS"
"388882",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"confundens",NA,"Raymunida confundens","accepted","Species","accepted","Macpherson & Machordom, 2001","WoRMS"
"392686",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"dextralis",NA,"Raymunida dextralis","accepted","Species","accepted","Macpherson & Machordom, 2001","WoRMS"
"393009",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"elegantissima",NA,"Raymunida elegantissima","accepted","Species","accepted","(de Man, 1902)","WoRMS"
"392688",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"erythrina",NA,"Raymunida erythrina","accepted","Species","accepted","Macpherson & Machordom, 2001","WoRMS"
"392689",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"formosanus",NA,"Raymunida formosanus","accepted","Species","accepted","CW Lin, TY Chan & Chu, 2004","WoRMS"
"392690",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"insulata",NA,"Raymunida insulata","accepted","Species","accepted","Macpherson & Machordom, 2001","WoRMS"
"818827",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"iranica",NA,"Raymunida iranica","accepted","Species","accepted","Osawa & Safaie, 2014","WoRMS"
"392691",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"limbata",NA,"Raymunida limbata","accepted","Species","accepted","Macpherson, 2006","WoRMS"
"389283",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"lineata",NA,"Raymunida lineata","accepted","Species","accepted","Osawa, 2005","WoRMS"
"605533",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"striata",NA,"Raymunida striata","accepted","Species","accepted","Osawa, 2012","WoRMS"
"472952",0,"Malacostraca","Decapoda","Munididae","Raymunida",NA,"vittata",NA,"Raymunida vittata","accepted","Species","accepted","Macpherson, 2009","WoRMS"
"714386",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"acamar",NA,"Sadayoshia acamar","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"392692",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"acroporae",NA,"Sadayoshia acroporae","accepted","Species","accepted","Baba, 1972","WoRMS"
"714387",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"actaea",NA,"Sadayoshia actaea","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"714388",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"adaro",NA,"Sadayoshia adaro","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"714389",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"aludra",NA,"Sadayoshia aludra","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"392693",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"balica",NA,"Sadayoshia balica","accepted","Species","accepted","(Boone, 1935)","WoRMS"
"392694",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"edwardsii",NA,"Sadayoshia edwardsii","accepted","Species","accepted","(Miers, 1884)","WoRMS"
"472953",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"inermis",NA,"Sadayoshia inermis","accepted","Species","accepted","Macpherson & Baba, 2010","WoRMS"
"472954",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"latisternata",NA,"Sadayoshia latisternata","accepted","Species","accepted","Macpherson & Baba, 2010","WoRMS"
"472955",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"lipkei",NA,"Sadayoshia lipkei","accepted","Species","accepted","Macpherson & Baba, 2010","WoRMS"
"393012",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"miyakei",NA,"Sadayoshia miyakei","accepted","Species","accepted","Baba, 1969","WoRMS"
"714390",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"moorei",NA,"Sadayoshia moorei","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"714391",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"savali",NA,"Sadayoshia savali","accepted","Species","accepted","Macpherson & Baba, 2012","WoRMS"
"472956",0,"Malacostraca","Decapoda","Munididae","Sadayoshia",NA,"tenuirostris",NA,"Sadayoshia tenuirostris","accepted","Species","accepted","Macpherson & Baba, 2010","WoRMS"
"392695",0,"Malacostraca","Decapoda","Munididae","Setanida",NA,"cristata",NA,"Setanida cristata","accepted","Species","accepted","Macpherson, 2006","WoRMS"
"392696",0,"Malacostraca","Decapoda","Munididae","Tasmanida",NA,"norfolkae",NA,"Tasmanida norfolkae","accepted","Species","accepted","Ahyong, 2007","WoRMS"
"392697",0,"Malacostraca","Decapoda","Munididae","Torbenella",NA,"calvata",NA,"Torbenella calvata","accepted","Species","accepted","(Macpherson, 2006)","WoRMS"
"392698",0,"Malacostraca","Decapoda","Munididae","Torbenella",NA,"insolita",NA,"Torbenella insolita","accepted","Species","accepted","(Macpherson, 2004)","WoRMS"
"392699",0,"Malacostraca","Decapoda","Munididae","Torbenella",NA,"orbis",NA,"Torbenella orbis","accepted","Species","accepted","(Baba, 2005)","WoRMS"
"392208",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"bellis",NA,"Galacantha bellis","accepted","Species","accepted","Henderson, 1885","WoRMS"
"743692",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"bellula",NA,"Galacantha bellula","accepted","Species","accepted","Osawa, CW Lin & TY Chan, 2013","WoRMS"
"392209",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"diomedeae",NA,"Galacantha diomedeae","accepted","Species","accepted","Faxon, 1893","WoRMS"
"570257",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"galeata",NA,"Galacantha galeata","accepted","Species","accepted","Komai, 2011","WoRMS"
"392210",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"quiquei",NA,"Galacantha quiquei","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392211",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"rostrata",NA,"Galacantha rostrata","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS"
"392212",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"spinosa",NA,"Galacantha spinosa","accepted","Species","accepted","A. Milne-Edwards, 1880","WoRMS"
"392213",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"subrostrata",NA,"Galacantha subrostrata","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392214",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"subspinosa",NA,"Galacantha subspinosa","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392215",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"trachynotus",NA,"Galacantha trachynotus","accepted","Species","accepted","Anderson, 1896","WoRMS"
"392216",0,"Malacostraca","Decapoda","Munidopsidae","Galacantha",NA,"valdiviae",NA,"Galacantha valdiviae","accepted","Species","accepted","Balss, 1913","WoRMS"
"1328553",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"achates",NA,"Leiogalathea achates","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328555",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"aeneas",NA,"Leiogalathea aeneas","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"392273",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"agassizii",NA,"Leiogalathea agassizii","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"1328556",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"amata",NA,"Leiogalathea amata","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328558",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"anchises",NA,"Leiogalathea anchises","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328560",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"ascanius",NA,"Leiogalathea ascanius","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328561",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"camilla",NA,"Leiogalathea camilla","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328562",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"creusa",NA,"Leiogalathea creusa","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328563",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"dido",NA,"Leiogalathea dido","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328564",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"evander",NA,"Leiogalathea evander","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"392872",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"imperialis",NA,"Leiogalathea imperialis","accepted","Species","accepted","(Miyake & Baba, 1967)","WoRMS"
"1328565",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"juturna",NA,"Leiogalathea juturna","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"392274",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"laevirostris",NA,"Leiogalathea laevirostris","accepted","Species","accepted","(Balss, 1913)","WoRMS"
"1328566",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"pallas",NA,"Leiogalathea pallas","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328567",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"paris",NA,"Leiogalathea paris","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328568",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"priam",NA,"Leiogalathea priam","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328571",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"sinon",NA,"Leiogalathea sinon","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"1328573",0,"Malacostraca","Decapoda","Munidopsidae","Leiogalathea",NA,"turnus",NA,"Leiogalathea turnus","accepted","Species","accepted","Rodriguez-Flores, Macpherson & Machordom, 2019","WoRMS"
"392470",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"abbreviata",NA,"Munidopsis abbreviata","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"392471",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"abdominalis",NA,"Munidopsis abdominalis","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"196020",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"abyssicola",NA,"Munidopsis abyssicola","accepted","Species","accepted","Baba, 2005","WoRMS"
"107167",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"abyssorum",NA,"Munidopsis abyssorum","accepted","Species","accepted","A. Milne-Edwards & Bouvier, 1897","WoRMS"
"392472",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"acalipha",NA,"Munidopsis acalipha","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392473",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"acuminata",NA,"Munidopsis acuminata","accepted","Species","accepted","Benedict, 1902","WoRMS"
"107168",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"acuta",NA,"Munidopsis acuta","accepted","Species","accepted","(A. Milne-Edwards, 1881)","WoRMS"
"107169",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"acutispina",NA,"Munidopsis acutispina","accepted","Species","accepted","Benedict, 1902","WoRMS"
"392474",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"africana",NA,"Munidopsis africana","accepted","Species","accepted","Balss, 1913","WoRMS"
"392475",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"agassizii",NA,"Munidopsis agassizii","accepted","Species","accepted","Faxon, 1893","WoRMS"
"1531809",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"ahyongi",NA,"Munidopsis ahyongi","accepted","Species","accepted","D Dong & X Li, 2021","WoRMS"
"392476",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"alaminos",NA,"Munidopsis alaminos","accepted","Species","accepted","LH Pequegnat & WE Pequegnat, 1970","WoRMS"
"378083",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"albatrossae",NA,"Munidopsis albatrossae","accepted","Species","accepted","WE Pequegnat & LH Pequegnat, 1973","WoRMS"
"761312",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"alcocki",NA,"Munidopsis alcocki","accepted","Species","accepted","Ahyong, 2014","WoRMS"
"743434",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"alfredolaguardai",NA,"Munidopsis alfredolaguardai","accepted","Species","accepted","Hendrickx & Ayon-Parente, 2013","WoRMS"
"107170",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"allae",NA,"Munidopsis allae","accepted","Species","accepted","Khodkina & Ďuriš, 1989","WoRMS"
"242562",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"alvisca",NA,"Munidopsis alvisca","accepted","Species","accepted","AB Williams, 1988","WoRMS"
"817746",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"amapa",NA,"Munidopsis amapa","accepted","Species","accepted","Poore, 2014","WoRMS"
"392477",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"analoga",NA,"Munidopsis analoga","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"754441",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"anaramosae",NA,"Munidopsis anaramosae","accepted","Species","accepted","de Matos-Pita & Ramil, 2014","WoRMS"
"392478",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"andamanica",NA,"Munidopsis andamanica","accepted","Species","accepted","MacGilchrist, 1905","WoRMS"
"196021",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"anemia",NA,"Munidopsis anemia","accepted","Species","accepted","Macpherson & Segonzac, 2005","WoRMS"
"107171",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"antonii",NA,"Munidopsis antonii","accepted","Species","accepted","(Filhol, 1884)","WoRMS"
"392479",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"arenula",NA,"Munidopsis arenula","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"572017",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"ariadne",NA,"Munidopsis ariadne","accepted","Species","accepted","Macpherson, 2011","WoRMS"
"196022",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"aries",NA,"Munidopsis aries","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"392480",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"arietina",NA,"Munidopsis arietina","accepted","Species","accepted","Alcock & Anderson, 1894","WoRMS"
"392481",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"armata",NA,"Munidopsis armata","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"1433420",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"asiatica",NA,"Munidopsis asiatica","accepted","Species","accepted","Marin, 2020","WoRMS"
"392482",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"aspera",NA,"Munidopsis aspera","accepted","Species","accepted","(Henderson, 1885)","WoRMS"
"761313",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"atlantis",NA,"Munidopsis atlantis","accepted","Species","accepted","Ahyong, 2014","WoRMS"
"562452",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"aurantia",NA,"Munidopsis aurantia","accepted","Species","accepted","CW Lin & TY Chan, 2011","WoRMS"
"743693",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"aurora",NA,"Munidopsis aurora","accepted","Species","accepted","Osawa, CW Lin & TY Chan, 2013","WoRMS"
"392483",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"austellus",NA,"Munidopsis austellus","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"743695",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"babai",NA,"Munidopsis babai","accepted","Species","accepted","Osawa, CW Lin & TY Chan, 2013","WoRMS"
"107172",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bairdii",NA,"Munidopsis bairdii","accepted","Species","accepted","(SI Smith, 1884)","WoRMS"
"817751",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bajacalifornia",NA,"Munidopsis bajacalifornia","accepted","Species","accepted","Poore, 2014","WoRMS"
"1562304",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"balconi",NA,"Munidopsis balconi","accepted","Species","accepted","Rodríguez-Flores, Macpherson & Machordom, 2022","WoRMS"
"852307",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bamberi",NA,"Munidopsis bamberi","accepted","Species","accepted","Schnabel & Ahyong, 2015","WoRMS"
"392484",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"barbarae",NA,"Munidopsis barbarae","accepted","Species","accepted","(Boone, 1927)","WoRMS"
"392485",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"barrerai",NA,"Munidopsis barrerai","accepted","Species","accepted","Bahamonde, 1964","WoRMS"
"107173",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bermudezi",NA,"Munidopsis bermudezi","accepted","Species","accepted","Chace, 1939","WoRMS"
"240650",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bispinata",NA,"Munidopsis bispinata","accepted","Species","accepted","Miyake & Baba, 1970","WoRMS"
"392486",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bispinoculata",NA,"Munidopsis bispinoculata","accepted","Species","accepted","Baba, 1988","WoRMS"
"392487",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bractea",NA,"Munidopsis bractea","accepted","Species","accepted","Ahyong, 2007","WoRMS"
"392488",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bracteosa",NA,"Munidopsis bracteosa","accepted","Species","accepted","WJ Jones & Macpherson, 2007","WoRMS"
"392489",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bradleyi",NA,"Munidopsis bradleyi","accepted","Species","accepted","WE Pequegnat & LH Pequegnat, 1971","WoRMS"
"817752",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"brasilia",NA,"Munidopsis brasilia","accepted","Species","accepted","Poore, 2014","WoRMS"
"392490",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"brevimanus",NA,"Munidopsis brevimanus","accepted","Species","accepted","(A. Milne-Edwards, 1880)","WoRMS"
"392491",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"bruta",NA,"Munidopsis bruta","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392492",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"calvata",NA,"Munidopsis calvata","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392493",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"camelus",NA,"Munidopsis camelus","accepted","Species","accepted","(Ortmann, 1892)","WoRMS"
"392494",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"carinimarginata",NA,"Munidopsis carinimarginata","accepted","Species","accepted","Baba, 1988","WoRMS"
"392495",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"carinipes",NA,"Munidopsis carinipes","accepted","Species","accepted","Faxon, 1893","WoRMS"
"1531813",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"carolinensis",NA,"Munidopsis carolinensis","accepted","Species","accepted","D Dong & X Li, 2021","WoRMS"
"392496",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cascadia",NA,"Munidopsis cascadia","accepted","Species","accepted","Ambler, 1980","WoRMS"
"392497",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"centrina",NA,"Munidopsis centrina","accepted","Species","accepted","Alcock & Anderson, 1894","WoRMS"
"392498",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"ceratophthalma",NA,"Munidopsis ceratophthalma","accepted","Species","accepted","Alcock, 1901","WoRMS"
"392499",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"ceres",NA,"Munidopsis ceres","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"246530",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"chacei",NA,"Munidopsis chacei","accepted","Species","accepted","Kensley, 1968","WoRMS"
"392500",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"chuni",NA,"Munidopsis chuni","accepted","Species","accepted","Balss, 1913","WoRMS"
"392501",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cidaris",NA,"Munidopsis cidaris","accepted","Species","accepted","Baba, 1994","WoRMS"
"392502",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cochlearis",NA,"Munidopsis cochlearis","accepted","Species","accepted","Khodkina, 1973","WoRMS"
"392503",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"colombiana",NA,"Munidopsis colombiana","accepted","Species","accepted","WE Pequegnat & LH Pequegnat, 1971","WoRMS"
"1027767",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"columbae",NA,"Munidopsis columbae","accepted","Species","accepted","Macpherson, Rodriguez-Flores & Machordom, 2017","WoRMS"
"563924",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"comarge",NA,"Munidopsis comarge","accepted","Species","accepted","J Taylor, Ahyong & Andreakis, 2010","WoRMS"
"392504",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"concava",NA,"Munidopsis concava","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"1264257",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"corniculata",NA,"Munidopsis corniculata","accepted","Species","accepted","Rodríguez-Flores, Macpherson & Machordom, 2018","WoRMS"
"392505",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cornuata",NA,"Munidopsis cornuata","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"107174",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"crassa",NA,"Munidopsis crassa","accepted","Species","accepted","SI Smith, 1885","WoRMS"
"392506",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"crenatirostris",NA,"Munidopsis crenatirostris","accepted","Species","accepted","Baba, 1988","WoRMS"
"392507",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"crinita",NA,"Munidopsis crinita","accepted","Species","accepted","Faxon, 1893","WoRMS"
"392508",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cubensis",NA,"Munidopsis cubensis","accepted","Species","accepted","Chace, 1942","WoRMS"
"107175",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"curvirostra",NA,"Munidopsis curvirostra","accepted","Species","accepted","Whiteaves, 1874","WoRMS"
"392509",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cylindrophthalma",NA,"Munidopsis cylindrophthalma","accepted","Species","accepted","(Alcock, 1894)","WoRMS"
"392510",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"cylindropus",NA,"Munidopsis cylindropus","accepted","Species","accepted","Benedict, 1902","WoRMS"
"246531",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"dasypus",NA,"Munidopsis dasypus","accepted","Species","accepted","Alcock, 1894","WoRMS"
"392511",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"debilis",NA,"Munidopsis debilis","accepted","Species","accepted","(Henderson, 1885)","WoRMS"
"392512",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"demeter",NA,"Munidopsis demeter","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392513",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"dentifalx",NA,"Munidopsis dentifalx","accepted","Species","accepted","Osawa, CW Lin & TY Chan, 2007","WoRMS"
"392514",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"denudata",NA,"Munidopsis denudata","accepted","Species","accepted","Macpherson, 2007","WoRMS"
"392515",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"depressa",NA,"Munidopsis depressa","accepted","Species","accepted","Faxon, 1893","WoRMS"
"1491176",0,"Malacostraca","Decapoda","Munidopsidae","Munidopsis",NA,"dispar",NA,"Munidopsis dispar","accepted","Species","accepted","D Dong, Gan & X Li, 2021","WoRMS"
