;AphiaID;accid;class;order;family;genus;subgenus;species;subspecies;ScientificName;taxonomicStatus;taxonRank;type;authorship;source;valid_AphiaID
118;412369;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;imbricatus;NA;Pagurus imbricatus;unaccepted;Species;synonym;H. Milne Edwards, 1848;WORMS;367583
119;412370;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;imperator;NA;Pagurus imperator;unaccepted;Species;synonym;Miers, 1881;WORMS;246281
120;412371;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;impressus;NA;Pagurus impressus;unaccepted;Species;synonym;De Haan, 1849 [in De Haan, 1833-1850];WORMS;367584
121;411977;0;Malacostraca;Decapoda;Calcinidae;Aniculus;NA;petersii;NA;Aniculus petersii;unaccepted;Species;synonym;A. Milne-Edwards, 1880;WORMS;367585
122;412374;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;insignis;NA;Pagurus insignis;unaccepted;Species;synonym;de Saussure, 1857;WORMS;367585
123;412027;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;lagopodes;NA;Cancer lagopodes;unaccepted;Species;synonym;Forskål, 1775;WORMS;208704
124;367588;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;helleri;NA;Dardanus helleri;unaccepted;Species;synonym;Paulson, 1875;WORMS;208704
125;412285;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;affinis;NA;Pagurus affinis;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208704
126;412329;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;depressus;NA;Pagurus depressus;unaccepted;Species;synonym;Heller, 1861;WORMS;208704
127;208737;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;euopsis;NA;Pagurus euopsis;unaccepted;Species;synonym;Dana, 1852;WORMS;208704
128;412029;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;megistes;NA;Cancer megistes;unaccepted;Species;synonym;Herbst, 1804 [in Herbst, 1799-1804];WORMS;208700
129;412030;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;megistos;NA;Cancer megistos;unaccepted;Species;synonym;Herbst, 1804 [in Herbst, 1799-1804];WORMS;208700
130;367587;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;jordani;NA;Dardanus jordani;unaccepted;Species;synonym;Schmitt, 1921;WORMS;208700
131;412082;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;megsitos;NA;Dardanus megsitos;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;208700
132;412084;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;spinimanus;NA;Dardanus spinimanus;unaccepted;Species;synonym;(H. Milne Edwards, 1848);WORMS;208700
133;208736;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;megistos;NA;Pagurus megistos;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;208700
134;412420;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;punctulatus;NA;Pagurus punctulatus;unaccepted;Species;synonym;Olivier, 1812;WORMS;208700
135;412435;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;spinimanus;NA;Pagurus spinimanus;unaccepted;Species;synonym;H. Milne Edwards, 1848;WORMS;208700
136;590230;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;pectinatus;NA;Pagurus pectinatus;unaccepted;Species;synonym;Ortmann, 1892;WORMS;367590
137;590231;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;striatus;var. pectinata;Pagurus striatus var. pectinata;unaccepted;Variety;synonym;Ortmann, 1892;WORMS;367590
138;411986;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;pedunculatus;NA;Cancer pedunculatus;unaccepted;Species;synonym;Herbst, 1804 [in Herbst, 1799-1804];WORMS;208702
139;208692;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;asper;NA;Dardanus asper;unaccepted;Species;synonym;(De Haan, 1849 [in De Haan, 1833-1850]);WORMS;208702
140;412081;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;haanii;NA;Dardanus haanii;unaccepted;Species;synonym;Rathbun, 1902;WORMS;208702
141;412249;0;Malacostraca;Decapoda;Diogenidae;Neopagurus;NA;horai;NA;Neopagurus horai;unaccepted;Species;synonym;Kamalaveni, 1950;WORMS;208702
142;208742;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;asper;NA;Pagurus asper;unaccepted;Species;synonym;De Haan, 1849 [in De Haan, 1833-1850];WORMS;208702
143;412360;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;haani;NA;Pagurus haani;unaccepted;Species;synonym;(Rathbun, 1903);WORMS;208702
144;208743;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;pedunculatus;NA;Pagurus pedunculatus;unaccepted;Species;synonym;(Herbst, 1804 [in Herbst, 1799-1804]);WORMS;208702
145;412431;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;sigmoidalis;NA;Pagurus sigmoidalis;unaccepted;Species;synonym;Zehntner, 1894;WORMS;208702
146;412428;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;sanguinolentus;NA;Pagurus sanguinolentus;unaccepted;Species;synonym;Quoy & Gaimard, 1824;WORMS;1056836
147;208738;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;fabimanus;NA;Pagurus fabimanus;unaccepted;Species;synonym;Dana, 1851;WORMS;208695
148;1555651;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;scabrimanus;NA;Pagurus scabrimanus;unaccepted;Species;synonym;Dana, 1851;WORMS;208695
149;412664;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;scutellatus;NA;Pagurus scutellatus;unaccepted;Species;synonym;H. Milne Edwards, 1848;WORMS;208695
150;208729;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;setifer;NA;Pagurus setifer;unaccepted;Species;synonym;H. Milne Edwards, 1836;WORMS;208701
151;367600;0;Malacostraca;Decapoda;Calcinidae;Dardanus;NA;imbricatus;NA;Dardanus imbricatus;unaccepted;Species;synonym;Rathbun, 1910;WORMS;367593
152;590233;0;Malacostraca;Decapoda;Paguridae;Pagurus;NA;sinistripes;NA;Pagurus sinistripes;unaccepted;Species;synonym;Stimpson, 1859;WORMS;367593
153;1383291;0;Malacostraca;Decapoda;Pylochelidae;Parapylocheles;NA;glasselli;NA;Parapylocheles glasselli;unaccepted;Species;synonym;Walton, 1950;WORMS;367593
154;590235;0;Malacostraca;Decapoda;Cancridae;Cancer;NA;tinctor;NA;Cancer tinctor;unaccepted;Species;synonym;Forskål, 1775;WORMS;208694
